# 2018-01-09
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	down_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Inca1	0.0367524539286437	0.0446997174231498	0.822207746432189	-0.051580184502704	0.125019329440022	0.411731404839048	0.794134297580476	0.919248662732282	0.999999986294355	2429	8428	0.673795614169343	1	5.61391806149805	6.40849559507659	5.9987897553979	5.54450650133015	0.0367524539286437	0.0367524539286437	0.0367524539286437	0.0367524539286437	NA	F	random_intercept
Ndufv3	0.0231846515418263	0.0282020758925916	0.822090247190515	-0.0325119235431677	0.0788944457473581	0.411639979255455	0.794180010372273	0.919248662732282	0.999999986294355	2428	8429	0.67405912938041	1	12.6158823703387	12.9205899404921	11.6167782110236	12.3606890672669	0.0231846515418263	0.0231846515418263	0.0231846515418263	0.0231846515418263	NA	F	random_intercept
Dpcd	0.02494556259034	0.0303219236470875	0.822690634033573	-0.0349589615700677	0.0848252397472667	0.411376913210588	0.794311543394706	0.919248662732282	0.999999986294355	2427	8430	0.674817843787977	1	10.4507487162757	11.6231598675535	11.6999821110083	10.5150244255806	0.02494556259034	0.02494556259034	0.02494556259034	0.02494556259034	NA	F	random_intercept
Uqcc1	0.0259145329860057	0.031487681468934	0.823005435048409	-0.0362837909240178	0.0881011757424851	0.411159807023546	0.794420096488227	0.919248662732282	0.999999986294355	2426	8431	0.675444542898894	1	8.89534525962082	11.2689112591459	9.43142930255556	8.96478477279675	0.0259145329860057	0.0259145329860057	0.0259145329860057	0.0259145329860057	NA	F	random_intercept
Slc25a12	0.019731643528891	0.0239743127350373	0.823032707838761	-0.0276260789047657	0.0670785608549947	0.411149821777322	0.794425089111339	0.919248662732282	0.999999986294355	2425	8432	0.675473378050953	1	11.4806724779922	11.1986382337391	11.7491559237246	11.7076252290029	0.019731643528891	0.019731643528891	0.019731643528891	0.019731643528891	NA	F	random_intercept
Smarca4	0.0268909476935826	0.0326713838720209	0.823073421037776	-0.037636155265623	0.0914238343436624	0.411090993028922	0.794454503485539	0.919248662732282	0.999999986294355	2424	8433	0.675643283221717	1	11.2237600205403	8.9198906938293	11.6121349732719	11.327610660867	0.0268909476935826	0.0268909476935826	0.0268909476935826	0.0268909476935826	NA	F	random_intercept
Sephs2	0.0303491381535381	0.0368534584787558	0.823508549978636	-0.0424287511705426	0.10315782286595	0.4108326788335	0.79458366058325	0.919248662732282	0.999999986294355	2423	8434	0.676389752530397	1	9.62966036091305	7.91732171900316	9.19029139326987	9.23215856990167	0.0303491381535381	0.0303491381535381	0.0303491381535381	0.0303491381535381	NA	F	random_intercept
Vmp1	0.0238322505591718	0.0289397682631632	0.823512142269203	-0.0333186493770594	0.0810038314446162	0.41083070221178	0.79458464889411	0.919248662732282	0.999999986294355	2422	8435	0.676395467181408	1	11.7553336803795	10.8462708674659	11.8292142055503	11.5486245913976	0.0238322505591718	0.0238322505591718	0.0238322505591718	0.0238322505591718	NA	F	random_intercept
Zfr	0.0402157490415194	0.0487981292780425	0.82412481044873	-0.0561609558119315	0.136604123813573	0.410493054434761	0.794753472782619	0.919248662732282	0.999999986294355	2421	8436	0.677372241702486	1	13.5623662546199	6.87125987978026	8.86297467272498	13.6236831869657	0.0402157490415194	0.0402157490415194	0.0402157490415194	0.0402157490415194	NA	F	random_intercept
Gfod2	0.0282642422014697	0.0342368672623404	0.825549895815367	-0.0393783831179606	0.095873431242135	0.409774587207338	0.795112706396331	0.919114239405551	0.999999986294355	2420	8437	0.679454619452997	1	8.5714454010298	8.96961304792818	9.06940101896505	8.34711565749295	0.0282642422014697	0.0282642422014697	0.0282642422014697	0.0282642422014697	NA	F	random_intercept
Snx10	0.03114238872722	0.0377116199939395	0.825803525073301	-0.0433288627283318	0.105649433111653	0.409534213088442	0.795232893455779	0.91895481961309	0.999999986294355	2419	8438	0.680152509176839	1	11.7252466501452	11.8175194180672	10.8659609065611	11.5874854406932	0.03114238872722	0.03114238872722	0.03114238872722	0.03114238872722	NA	F	random_intercept
Zfp324	0.0401461287634544	0.0485936422839888	0.826160108123491	-0.0558201257040876	0.136135082556762	0.409333785940266	0.795333107029867	0.918884942135553	0.999999986294355	2418	8439	0.680734879227998	1	6.1755027505279	6.52333945807916	6.06518898183433	5.75211614399832	0.0401461287634544	0.0401461287634544	0.0401461287634544	0.0401461287634544	NA	F	random_intercept
Emp3	0.0479197099894699	0.0579747574192244	0.826561629968628	-0.0666220835046329	0.162405288859622	0.409201867000806	0.795399066499597	0.918884942135553	0.999999986294355	2417	8440	0.681118417393662	1	5.65800982722076	7.12848419291534	5.90856509018547	5.67380487582654	0.0479197099894699	0.0479197099894699	0.0479197099894699	0.0479197099894699	NA	F	random_intercept
Mocs1	0.0228667021915591	0.0276511007472872	0.826972582413468	-0.0317514732589421	0.077477539266841	0.408907445295949	0.795546277352026	0.918687753752653	0.999999986294355	2416	8441	0.681975067633402	1	5.34305170835866	9.21929835735013	8.24076757171636	5.61380869932898	0.0228667021915591	0.0228667021915591	0.0228667021915591	0.0228667021915591	NA	F	random_intercept
Scd1	0.0428633270613825	0.0518112197563354	0.827298165589727	-0.0594607877939147	0.145207239758827	0.408693532959808	0.795653233520096	0.918587369319188	0.999999986294355	2415	8442	0.682598035713184	1	11.0155996484295	10.8979512430484	9.86839836324463	11.5641331856087	0.0428633270613825	0.0428633270613825	0.0428633270613825	0.0428633270613825	NA	F	random_intercept
Pcdh7	0.0401575342432921	0.0485177090403985	0.827688178966874	-0.0556636767837258	0.135994208892069	0.408475244930279	0.79576237753486	0.918477062751266	0.999999986294355	2414	8443	0.683234240421413	1	8.9990774362269	6.39694022348397	5.2567636176655	9.66771281732604	0.0401575342432921	0.0401575342432921	0.0401575342432921	0.0401575342432921	NA	F	random_intercept
Sh3pxd2b	0.024395166267251	0.0294728776391623	0.827715792326833	-0.0338128440956134	0.0826127952491895	0.40845935118585	0.795770324407075	0.918477062751266	0.999999986294355	2413	8444	0.683280582530671	1	7.7405236462603	8.24085253821766	6.35732341190986	7.34077636483359	0.024395166267251	0.024395166267251	0.024395166267251	0.024395166267251	NA	F	random_intercept
Taf1a	0.0413812043144478	0.0498662342044496	0.829844181631732	-0.0583409328316524	0.14103059916648	0.408348465645799	0.7958257671771	0.918477062751266	0.999999986294355	2412	8445	0.683603970135572	1	6.58417414954696	NA	8.19170058003839	6.38844081093222	0.0413812043144478	NA	0.0413812043144478	0.0413812043144478	NA	F	random_intercept
Arhgap33	0.0444526954784381	0.0536607025301688	0.828403158781721	-0.0615252784560134	0.150448922311843	0.408070959365381	0.795964520317309	0.918477062751266	0.999999986294355	2411	8446	0.684413856801569	1	10.042232966869	5.74982235885313	8.58836473704845	10.2391878653013	0.0444526954784381	0.0444526954784381	0.0444526954784381	0.0444526954784381	NA	F	random_intercept
Trim36	0.0357483229403544	0.0431413281623331	0.828632878566923	-0.0494703367312583	0.120949721717901	0.407979354374547	0.796010322812726	0.918477062751266	0.999999986294355	2410	8447	0.684681378199098	1	6.68012538699473	8.2074928065028	6.08109396152422	7.38060368404818	0.0357483229403544	0.0357483229403544	0.0357483229403544	0.0357483229403544	NA	F	random_intercept
Ttc9b	0.0610784623872243	0.0718160932077078	0.850484336575816	-0.082318728228597	0.20447565354679	0.407740169914541	0.796129915042729	0.918477062751266	0.999999986294355	2409	8448	0.685380303062586	1	11.262512326653	NA	11.262512326653	11.262512326653	0.0610784623872243	NA	0.0610784623872243	0.0610784623872243	NA	F	random_intercept
Nup210l	0.0397203794281374	0.0478020867246705	0.830934006226925	-0.0558157265333317	0.135299501805975	0.407615086270874	0.796192456864563	0.918477062751266	0.999999986294355	2408	8449	0.685746051387248	1	6.3338764339236	NA	4.96162910489886	6.83403782780838	0.0397203794281374	NA	0.0397203794281374	0.0397203794281374	NA	F	random_intercept
Klf2	0.0541491060766107	0.0652921504191265	0.829335620423192	-0.074820448179175	0.183100510474904	0.407574461736014	0.796212769131993	0.918477062751266	0.999999986294355	2407	8450	0.685864874128981	1	8.0125047993624	8.64290839189402	13.3945505683535	7.72673352811823	0.0541491060766107	0.0541491060766107	0.0541491060766107	0.0541491060766107	NA	F	random_intercept
Gon4l	0.0381844297444866	0.0459334451649843	0.831299059048048	-0.0536813777933805	0.129969598327573	0.40755368118133	0.796223159409335	0.918477062751266	0.999999986294355	2406	8451	0.685925661902697	1	8.88708546383768	NA	11.6263090611211	9.79995118743738	0.0381844297444866	NA	0.0381844297444866	0.0381844297444866	NA	F	random_intercept
Uqcrq	0.0247484621638203	0.0297725133436323	0.831252030293018	-0.0347872151468591	0.0842466048758387	0.407546698980724	0.796226650509638	0.918477062751266	0.999999986294355	2405	8452	0.68594608742157	1	12.3038941116081	NA	13.9186402815663	12.398272810996	0.0247484621638203	NA	0.0247484621638203	0.0247484621638203	NA	F	random_intercept
1700021F05Rik	0.0177758845329135	0.0214319894625999	0.829408980623728	-0.0245581356703007	0.0601037715925975	0.407533607376267	0.796233196311867	0.918477062751266	0.999999986294355	2404	8453	0.68598438658799	1	10.2798568954539	11.549956364628	10.8040525811006	9.89844120068868	0.0177758845329135	0.0177758845329135	0.0177758845329135	0.0177758845329135	NA	F	random_intercept
Vip	0.0811251709386081	0.0977451640707524	0.829966082822123	-0.111887994758399	0.274295977743882	0.407203787980846	0.796398106009577	0.918477062751266	0.999999986294355	2403	8454	0.686949860171012	1	10.1827412738459	9.1136767595312	7.47053375657784	9.58849570628376	0.0811251709386081	0.0811251709386081	0.0811251709386081	0.0811251709386081	NA	F	random_intercept
Urm1	0.0263247723574939	0.0317038027649002	0.830334851396389	-0.0363094262990188	0.0889336139896843	0.407054701785423	0.796472649107288	0.918477062751266	0.999999986294355	2402	8455	0.687386653093725	1	7.93588179475621	9.07993814160614	10.434029409823	9.45878707764047	0.0263247723574939	0.0263247723574939	0.0263247723574939	0.0263247723574939	NA	F	random_intercept
Dpp9	0.0374305148418331	0.045048370833378	0.830896082352871	-0.0515401182425128	0.126410651673769	0.406669025789143	0.796665487105429	0.918477062751266	0.999999986294355	2401	8456	0.688517694554058	1	9.18789520804613	9.03999398829807	8.72244665677129	9.65364524575804	0.0374305148418331	0.0374305148418331	0.0374305148418331	0.0374305148418331	NA	F	random_intercept
Stx8	0.0258004933403887	0.0310354798100522	0.831322521781411	-0.035523837407735	0.0870862485244914	0.406549084848548	0.796725457575726	0.918477062751266	0.999999986294355	2400	8457	0.688869755931734	1	9.42169766062765	10.0926828567156	10.1258794602482	9.38541030875473	0.0258004933403887	0.0258004933403887	0.0258004933403887	0.0258004933403887	NA	F	random_intercept
Tshz2	0.165588153787167	0.198658188982915	0.8335329876656	-0.231091946815213	0.564434657459637	0.406399645362988	0.796800177318506	0.918477062751266	0.999999986294355	2399	8458	0.689308616763682	1	9.9981624425665	NA	7.66418496112649	8.47803107112015	0.165588153787167	NA	0.165588153787167	0.165588153787167	NA	F	random_intercept
Ndufaf7	0.0253645874920564	0.0305018234246921	0.831576104119827	-0.034875841252131	0.0856142217923937	0.406283663855712	0.796858168072144	0.918477062751266	0.999999986294355	2398	8459	0.689649383866183	1	9.49773425280702	9.13392580861708	10.0357172185308	8.61777464924061	0.0253645874920564	0.0253645874920564	0.0253645874920564	0.0253645874920564	NA	F	random_intercept
Mrpl4	0.0232862610283095	0.0279908371108128	0.831924423557668	-0.0319910597087423	0.0785829610970285	0.406080314304394	0.796959842847803	0.918477062751266	0.999999986294355	2397	8460	0.690247191936891	1	10.1659965512537	9.72706162085758	8.71004554808064	10.0145472224244	0.0232862610283095	0.0232862610283095	0.0232862610283095	0.0232862610283095	NA	F	random_intercept
Lysmd4	0.0240074966092251	0.0288234256179037	0.832916147007619	-0.0329242595849414	0.0809352426217582	0.405549672243236	0.797225163878382	0.918477062751266	0.999999986294355	2396	8461	0.691809239500614	1	7.70034403834036	9.34991020081669	7.80491096261171	7.00224510978659	0.0240074966092251	0.0240074966092251	0.0240074966092251	0.0240074966092251	NA	F	random_intercept
Dusp15	0.0366309020787001	0.0439803602840439	0.832892269233859	-0.0502289745684226	0.123505068499346	0.405542578947668	0.797228710526166	0.918477062751266	0.999999986294355	2395	8462	0.691830140217714	1	7.85308424867743	8.73201770245322	5.73313942848389	6.85494259813993	0.0366309020787001	0.0366309020787001	0.0366309020787001	0.0366309020787001	NA	F	random_intercept
Fancg	0.0377547293592437	0.0452941170703261	0.83354598348001	-0.0517197898507009	0.127205934252322	0.405222139929142	0.797388930035429	0.918477062751266	0.999999986294355	2394	8463	0.692774885693154	1	5.8724752421581	6.34594788219585	8.55496913160597	6.07459013518735	0.0377547293592437	0.0377547293592437	0.0377547293592437	0.0377547293592437	NA	F	random_intercept
Cadm3	0.031327832054791	0.0375498129976576	0.834300614406395	-0.0428312605705184	0.105500800795221	0.404749957621621	0.79762502118919	0.918087241943233	0.999999986294355	2393	8464	0.694169003655198	1	11.5609880125366	8.79004655623313	10.3159576606898	11.7876728893412	0.031327832054791	0.031327832054791	0.031327832054791	0.031327832054791	NA	F	random_intercept
Pddc1	0.0305127883133074	0.0365681698313137	0.834408406383493	-0.0417133803298858	0.102739377267949	0.404702984162295	0.797648507918853	0.918087241943233	0.999999986294355	2392	8465	0.69430782260482	1	7.73528260738306	8.70932380129647	6.65228302330583	7.89794971395959	0.0305127883133074	0.0305127883133074	0.0305127883133074	0.0305127883133074	NA	F	random_intercept
Fbxw5	0.0653428476948447	0.0782599160416781	0.834946560127227	-0.0892660086223401	0.219891326982127	0.404458814712302	0.797770592643849	0.918087241943233	0.999999986294355	2391	8466	0.695029786613787	1	8.14336677113069	12.0652817261875	8.85196194169858	9.38467053721916	0.0653428476948447	0.0653428476948447	0.0653428476948447	0.0653428476948447	NA	F	random_intercept
Chtf18	0.031318959733928	0.0375016142155755	0.835136310503679	-0.0427666107268767	0.105378314205096	0.404345351863931	0.797827324068034	0.918087241943233	0.999999986294355	2390	8467	0.695365491764381	1	5.10848921958843	6.6319684719857	5.70470824166488	5.04930788941806	0.031318959733928	0.031318959733928	0.031318959733928	0.031318959733928	NA	F	random_intercept
Gna15	0.0382514394996936	0.0457560615066121	0.835986276794518	-0.0521557896355771	0.128606505834362	0.403916768029627	0.798041615985187	0.917731359089499	0.999999986294355	2389	8468	0.69663479334735	1	5.33658946732806	6.49164797086912	5.58046075701223	5.4234365696093	0.0382514394996936	0.0382514394996936	0.0382514394996936	0.0382514394996936	NA	F	random_intercept
Cadm2	0.0574130427970704	0.0684903975405527	0.838264119624601	-0.0794646501697881	0.194365997708593	0.403512517822015	0.798243741088992	0.917196795116373	0.999999986294355	2388	8469	0.697833828740453	1	12.759089588309	NA	9.40678725776652	12.9646300527178	0.0574130427970704	NA	0.0574130427970704	0.0574130427970704	NA	F	random_intercept
Ccdc6	0.0759113473422313	0.0904837379894496	0.838950169709861	-0.104837099467499	0.256977596661989	0.403081603875844	0.798459198062078	0.916601150330156	0.999999986294355	2387	8470	0.69911387939807	1	10.1579548005527	NA	8.20560642498308	9.92182300661549	0.0759113473422313	NA	0.0759113473422313	0.0759113473422313	NA	F	random_intercept
Tmem42	0.0337320996637402	0.0402762345239364	0.837518702094484	-0.0458167401164073	0.113283759321785	0.402955958175326	0.798522020912337	0.916601150330156	0.999999986294355	2386	8471	0.69948749134165	1	9.47546969436918	10.2580370096618	9.69708586553943	8.33010023225545	0.0337320996637402	0.0337320996637402	0.0337320996637402	0.0337320996637402	NA	F	random_intercept
Iah1	0.0257314360056155	0.0307213934116877	0.83757385808634	-0.0349408064456071	0.0864178090752224	0.402912063480027	0.798543968259987	0.916601150330156	0.999999986294355	2385	8472	0.699618053754556	1	9.22821171097028	8.2316906217371	5.78500741321334	7.6858439658096	0.0257314360056155	0.0257314360056155	0.0257314360056155	0.0257314360056155	NA	F	random_intercept
Rnf113a1	0.0312198661616289	0.0372387467373275	0.838370484964109	-0.0423600651613471	0.104755660824486	0.402586275066235	0.798706862466882	0.916601150330156	0.999999986294355	2384	8473	0.700587741432731	1	7.14397471986721	8.54349261800016	8.21150611716994	7.41851382235265	0.0312198661616289	0.0312198661616289	0.0312198661616289	0.0312198661616289	NA	F	random_intercept
Kcnq1ot1	0.149356707879848	0.177269358795268	0.842541028494064	-0.206630911882351	0.503348819475062	0.402564171831034	0.798717914084483	0.916601150330156	0.999999986294355	2383	8474	0.700653571619966	1	6.9242532825647	NA	8.24603696508101	7.2336246520777	0.149356707879848	NA	0.149356707879848	0.149356707879848	NA	F	random_intercept
Card14	0.0417014950251571	0.0495757996762209	0.841166361359962	-0.057328531676032	0.140907895369161	0.401848339309861	0.799075830345069	0.915714855488634	0.999999986294355	2382	8475	0.702788386193994	1	6.65909969591988	NA	5.86286164332942	6.67754526132143	0.0417014950251571	NA	0.0417014950251571	0.0417014950251571	NA	F	random_intercept
Slc8a3	0.0485177812990166	0.0577814558420357	0.839677377317311	-0.065590922607697	0.162667106075625	0.401731521454693	0.799134239272654	0.915714855488634	0.999999986294355	2381	8476	0.703137294880847	1	8.55163332891751	5.81875366661391	6.33486655072641	8.51368598068647	0.0485177812990166	0.0485177812990166	0.0485177812990166	0.0485177812990166	NA	F	random_intercept
H2afv	0.0333156101317498	0.0395786456404966	0.841757204992924	-0.0458237211423489	0.112414847815967	0.401672582375228	0.799163708812386	0.915714855488634	0.999999986294355	2380	8477	0.703313388646428	1	10.0267832222642	NA	12.1054095839352	9.88839680024137	0.0333156101317498	NA	0.0333156101317498	0.0333156101317498	NA	F	random_intercept
Fibp	0.0326440136689765	0.0388426790735871	0.840416120812178	-0.0440906759357257	0.109352043101504	0.401388184081478	0.799305907959261	0.915714855488634	0.999999986294355	2379	8478	0.7041636205945	1	8.94994613482789	10.3917229440525	11.1772671109273	9.1400628513769	0.0326440136689765	0.0326440136689765	0.0326440136689765	0.0326440136689765	NA	F	random_intercept
Pick1	0.029864317452398	0.0355264808058216	0.84062132738755	-0.0403129057878897	0.100026828926256	0.401250452030234	0.799374773984883	0.915714855488634	0.999999986294355	2378	8479	0.704575696470023	1	8.38787252689582	10.5338019022371	11.2060423617188	8.35631850888133	0.029864317452398	0.029864317452398	0.029864317452398	0.029864317452398	NA	F	random_intercept
2210016L21Rik	0.03104718422066	0.0369052235502975	0.841268016662906	-0.0418276267731933	0.103921995275082	0.400842468502677	0.799578765748662	0.915344097195006	0.999999986294355	2377	8480	0.705797535108097	1	10.4682019526317	10.4682019526317	10.4682019526317	10.4682019526317	0.03104718422066	0.03104718422066	0.03104718422066	0.03104718422066	NA	F	random_intercept
Fam173b	0.0294650598802943	0.0349831550820327	0.842264221486059	-0.0396382397443886	0.0985549417361175	0.400331119339584	0.799834440330208	0.914561159838074	0.999999986294355	2376	8481	0.707331487295995	1	6.79078907245229	7.55413919915124	9.07674391660273	6.52553447338342	0.0294650598802943	0.0294650598802943	0.0294650598802943	0.0294650598802943	NA	F	random_intercept
Slc29a2	0.0344566331986724	0.0408997934741802	0.842464723456968	-0.0463536918838063	0.115222804480777	0.400286461087667	0.799856769456167	0.914561159838074	0.999999986294355	2375	8482	0.70746558871468	1	6.34073455237727	7.39019696454773	7.71839841403162	6.41585680478848	0.0344566331986724	0.0344566331986724	0.0344566331986724	0.0344566331986724	NA	F	random_intercept
Rgs4	0.0517861467744436	0.0614303617035459	0.84300572775977	-0.0695305509813482	0.173139349525034	0.399874359471507	0.800062820264246	0.914287288631568	0.999999986294355	2374	8483	0.708704087258525	1	12.1071011552367	12.4592208379294	9.92870661433491	11.6531753365028	0.0517861467744436	0.0517861467744436	0.0517861467744436	0.0517861467744436	NA	F	random_intercept
Itgb3bp	0.0396936362392642	0.0470799810813608	0.8431107092135	-0.0533080276245838	0.132671940194187	0.399867870456928	0.800066064771536	0.914287288631568	0.999999986294355	2373	8484	0.708723603644515	1	5.76877113292339	7.73369006850212	6.58356422123341	5.36422817928679	0.0396936362392642	0.0396936362392642	0.0396936362392642	0.0396936362392642	NA	F	random_intercept
Atad5	0.0273888430265024	0.0324518563323415	0.843983861693814	-0.0367117068338267	0.0914813170497695	0.399363072478205	0.800318463760897	0.913888177660918	0.999999986294355	2372	8485	0.710243244405291	1	5.867317640108	7.83228627723683	5.98081497578846	5.53676719579682	0.0273888430265024	0.0273888430265024	0.0273888430265024	0.0273888430265024	NA	F	random_intercept
Ypel5	0.0757818657402549	0.0897899900861956	0.843990133727676	-0.101538785413434	0.253162967279815	0.399324895136132	0.800337552431934	0.913888177660918	0.999999986294355	2371	8486	0.710358286456255	1	10.5964008644136	7.60923239761509	9.44903197632743	11.0605595439926	0.0757818657402549	0.0757818657402549	0.0757818657402549	0.0757818657402549	NA	F	random_intercept
Lama1	0.0387427964143652	0.0458879522817628	0.844291246130908	-0.0518976467526168	0.129371095114317	0.399192795910704	0.800403602044648	0.913888177660918	0.999999986294355	2370	8487	0.710756471872486	1	5.43183752730957	7.11127270627351	5.13241883432843	5.18565868621882	0.0387427964143652	0.0387427964143652	0.0387427964143652	0.0387427964143652	NA	F	random_intercept
Nenf	0.0270560160855614	0.032018007119014	0.84502498812595	-0.0361879039303872	0.0902914966489372	0.398784509494796	0.800607745252602	0.913719846997786	0.999999986294355	2369	8488	0.711988373047348	1	10.1737457285793	11.4825226962696	13.12889036581	9.69478333213927	0.0270560160855614	0.0270560160855614	0.0270560160855614	0.0270560160855614	NA	F	random_intercept
Mocs2	0.0239317530884905	0.0283153711022296	0.845185924001755	-0.0319811539767596	0.0798997736404049	0.398700010323011	0.800649994838494	0.913719846997786	0.999999986294355	2368	8489	0.712243556060713	1	11.5341668226332	10.7491334583981	11.1741276674977	11.2213524532617	0.0239317530884905	0.0239317530884905	0.0239317530884905	0.0239317530884905	NA	F	random_intercept
Ambra1	0.0185124810461032	0.021895675235845	0.845485733904052	-0.0247334675990399	0.0617593919645339	0.398510054485558	0.800744972757221	0.913719846997786	0.999999986294355	2367	8490	0.712817498500954	1	9.68705997335234	10.245659374888	9.44587747374635	9.36264283992963	0.0185124810461032	0.0185124810461032	0.0185124810461032	0.0185124810461032	NA	F	random_intercept
Ddhd1	0.0625168026068285	0.0737739706608977	0.847410028859463	-0.0849153578637261	0.210018259017376	0.398438448237254	0.800780775881373	0.913719846997786	0.999999986294355	2366	8491	0.71303395610683	1	8.73252613950139	NA	8.23884679445571	9.10361699339245	0.0625168026068285	NA	0.0625168026068285	0.0625168026068285	NA	F	random_intercept
Etl4	0.0578762769683328	0.0681382687829641	0.849394591351915	-0.0781890611283318	0.194753834211766	0.397666933777416	0.801166533111292	0.912700260695058	0.999999986294355	2365	8492	0.715369732198836	1	10.1893264736288	NA	9.44978012724238	9.64179592570417	0.0578762769683328	NA	0.0578762769683328	0.0578762769683328	NA	F	random_intercept
AI854517	0.0685221078313475	0.0807062742365314	0.849030741160534	-0.0927736587403177	0.229876567242892	0.397552591080496	0.801223704459752	0.912700260695058	0.999999986294355	2364	8493	0.715716464633037	1	8.03756969800269	NA	8.49740318507111	7.44531790496967	0.0685221078313475	NA	0.0685221078313475	0.0685221078313475	NA	F	random_intercept
Atg2b	0.0222760949445217	0.026269884326434	0.84797080442819	-0.0296108071650737	0.0741615355146072	0.397134530760164	0.801432734619918	0.912249781196009	0.999999986294355	2363	8494	0.716985417119758	1	8.31106733228238	10.305128602405	7.03518117624171	8.51430225697145	0.0222760949445217	0.0222760949445217	0.0222760949445217	0.0222760949445217	NA	F	random_intercept
Osbpl7	0.0508489040884805	0.0598140685593961	0.850116123399747	-0.0687698153359802	0.170376047591999	0.397082471742977	0.801458764128512	0.912249781196009	0.999999986294355	2362	8495	0.71714356871728	1	7.13877824998336	NA	10.4644938881524	7.75242665252057	0.0508489040884805	NA	0.0508489040884805	0.0508489040884805	NA	F	random_intercept
Trp53	0.0394279522907495	0.0464707916990609	0.848445891476953	-0.0523713648683898	0.131202812682345	0.396903536051925	0.801548231974037	0.912249781196009	0.999999986294355	2361	8496	0.717687391076936	1	6.54663697411396	8.81763639944641	9.89743155141034	6.76304916952774	0.0394279522907495	0.0394279522907495	0.0394279522907495	0.0394279522907495	NA	F	random_intercept
Tnni2	0.0392777652346848	0.0462427839001496	0.849381501760272	-0.052189294988936	0.130600432366857	0.396814932285089	0.801592533857455	0.912249781196009	0.999999986294355	2360	8497	0.71795680722165	1	5.53406852756974	6.11077179291732	5.71909587411648	6.22596871417366	0.0392777652346848	0.0392777652346848	0.0392777652346848	0.0392777652346848	NA	F	random_intercept
Tmtc4	0.0466515291972501	0.0549545145246912	0.848911679063046	-0.0618715507329466	0.155223071458032	0.396588688680809	0.801705655659596	0.912249781196009	0.999999986294355	2359	8498	0.718645136948581	1	10.0640370671323	7.39814434908263	8.61445315770936	9.63507156219199	0.0466515291972501	0.0466515291972501	0.0466515291972501	0.0466515291972501	NA	F	random_intercept
Exoc7	0.0340132355600486	0.0400569088556639	0.849122823795707	-0.0451238659595521	0.11311718184572	0.396556304768182	0.801721847615909	0.912249781196009	0.999999986294355	2358	8499	0.718743709024139	1	8.46584494956484	9.05238269724737	8.15628054209319	9.17699346733444	0.0340132355600486	0.0340132355600486	0.0340132355600486	0.0340132355600486	NA	F	random_intercept
Abcb6	0.0252294677654019	0.0297074848764118	0.849263001238941	-0.0334501441811949	0.0839016510926738	0.396429200861783	0.801785399569109	0.912249781196009	0.999999986294355	2357	8500	0.719130707752271	1	8.12441064463238	8.93090581513439	8.30942142534476	7.65698741135224	0.0252294677654019	0.0252294677654019	0.0252294677654019	0.0252294677654019	NA	F	random_intercept
Mmachc	0.0428535440904141	0.0503303458656143	0.851445452110268	-0.0576436618963985	0.143857897373423	0.396392985557481	0.801803507221259	0.912249781196009	0.999999986294355	2356	8501	0.719241006826238	1	8.31292819570545	NA	8.10683895395827	7.77755878440574	0.0428535440904141	NA	0.0428535440904141	0.0428535440904141	NA	F	random_intercept
Dusp1	0.0796067136374442	0.0937345099451388	0.849278602768998	-0.105493957112576	0.264803884774114	0.39638692451635	0.801806537741825	0.912249781196009	0.999999986294355	2355	8502	0.719259468045351	1	10.0829267693063	10.7108342393453	8.72266687130512	8.87066902043998	0.0796067136374442	0.0796067136374442	0.0796067136374442	0.0796067136374442	NA	F	random_intercept
Lime1	0.0347153857963638	0.0408388964610474	0.850056901745023	-0.0459636917790966	0.11536525937629	0.3960273165278	0.8019863417361	0.912249781196009	0.999999986294355	2354	8503	0.720355521175296	1	7.8610718135151	8.78734382466458	10.4628274453046	8.49070573215484	0.0347153857963638	0.0347153857963638	0.0347153857963638	0.0347153857963638	NA	F	random_intercept
Alg10b	0.034082665614766	0.0400704927410733	0.850567669207382	-0.0452222152864818	0.113316800703454	0.395995796255798	0.802002101872101	0.912249781196009	0.999999986294355	2353	8504	0.720451660590687	1	6.3849483801186	7.35425889978003	NA	7.72771514125388	0.034082665614766	0.034082665614766	NA	0.034082665614766	NA	F	random_intercept
Uchl5	0.0217149902794691	0.0255334371680008	0.850453079880798	-0.0287126107069887	0.0721511563195342	0.395741281073801	0.8021293594631	0.912249781196009	0.999999986294355	2352	8505	0.721228357294933	1	10.8125001212151	9.66512834991433	11.0581811134491	10.6678279540548	0.0217149902794691	0.0217149902794691	0.0217149902794691	0.0217149902794691	NA	F	random_intercept
Zkscan1	0.01918788185372	0.022559939270783	0.850528967450274	-0.0253614399892243	0.0637640349067605	0.395696547286189	0.802151726356906	0.912249781196009	0.999999986294355	2351	8506	0.721364944538379	1	9.88939455373365	9.43358023819482	9.35357882710196	9.92984952849678	0.01918788185372	0.01918788185372	0.01918788185372	0.01918788185372	NA	F	random_intercept
