# 2018-03-29
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	up_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Bbx	-0.0521107618471118	0.0367614157930278	-1.41753957846736	-0.12480922557997	0.0204850746069192	0.157994952224948	0.921002523887526	0.999994187184675	0.74476481865968	9738	1141	1.993312564025	1	7.90037607326335	8.53251766624428	8.15747594042905	8.12573074160796	-0.0521107618471118	-0.0521107618471118	-0.0521107618471118	-0.0521107618471118	NA	F	random_intercept
Chrd	-0.0943176640513346	0.0665269669539478	-1.41773582007165	-0.225726922189184	0.0370718280614041	0.157904605514947	0.921047697242527	0.999994187184675	0.74476481865968	9739	1140	1.9941790739982	1	8.0265542497875	11.2814777021768	6.80285889203304	9.44733379037082	-0.0943176640513346	-0.0943176640513346	-0.0943176640513346	-0.0943176640513346	NA	F	random_intercept
Pou3f3	-0.0989453706293913	0.0697317522011802	-1.41894284176207	-0.236659120920378	0.0388022846435164	0.157616687569221	0.921191656215389	0.999994187184675	0.74476481865968	9740	1139	1.99694424413448	1	11.1313330436958	6.45414220951631	8.16267092630379	11.1862181117207	-0.0989453706293913	-0.0989453706293913	-0.0989453706293913	-0.0989453706293913	NA	F	random_intercept
Kpna6	-0.0459495705543274	0.0323826246542262	-1.41895757508744	-0.109906700813116	0.0180126109974286	0.157581861124878	0.921209069437561	0.999994187184675	0.74476481865968	9741	1138	1.99727910742091	1	10.4579778754022	7.36696780879709	10.9679111788974	10.3192120810218	-0.0459495705543274	-0.0459495705543274	-0.0459495705543274	-0.0459495705543274	NA	F	random_intercept
Wdr33	-0.0379874128902328	0.026768962712981	-1.4190842318971	-0.0908564324210502	0.0148876561769087	0.157550922290279	0.92122453885486	0.999994187184675	0.74476481865968	9742	1137	1.99757666114631	1	9.17641132197394	7.65725966270873	8.9073699952625	9.65575082082081	-0.0379874128902328	-0.0379874128902328	-0.0379874128902328	-0.0379874128902328	NA	F	random_intercept
Cav1	-0.0758582656330453	0.0534495377332655	-1.41925017222054	-0.181415194849976	0.0297252952943456	0.157527349220216	0.921236325389892	0.999994187184675	0.74476481865968	9743	1136	1.99780341935275	1	8.88110513224827	8.44125657550259	9.42588796117471	8.21419592311353	-0.0758582656330453	-0.0758582656330453	-0.0758582656330453	-0.0758582656330453	NA	F	random_intercept
Alkbh3	-0.0437803842891302	0.0308413818320181	-1.41953381102008	-0.104701262662994	0.0171303614930079	0.157380428271334	0.921309785864333	0.999994187184675	0.74476481865968	9744	1135	1.99921757721219	1	7.97959996749301	9.87560668278675	8.37104327117785	7.73371023474533	-0.0437803842891302	-0.0437803842891302	-0.0437803842891302	-0.0437803842891302	NA	F	random_intercept
Rin2	-0.0608725825777878	0.0428707984081928	-1.4199078355899	-0.145553990250043	0.0237966601104521	0.157274474270191	0.921362762864905	0.999994187184675	0.74476481865968	9745	1134	2.00023834781026	1	8.23077431441447	9.79747531798579	9.21162838336703	7.32367538628881	-0.0608725825777878	-0.0608725825777878	-0.0608725825777878	-0.0608725825777878	NA	F	random_intercept
Atp5b	-0.0254262163679728	0.017906289149085	-1.41996011324726	-0.0608062153578364	0.00993376274975618	0.157229004327858	0.921385497836071	0.999994187184675	0.74476481865968	9746	1133	2.00067664917816	1	14.4300464009103	15.2067212627634	14.7274896628656	14.6811556041556	-0.0254262163679728	-0.0254262163679728	-0.0254262163679728	-0.0254262163679728	NA	F	random_intercept
Ubtd1	-0.0633151828771224	0.0445431201819381	-1.42143573729252	-0.151284942553274	0.0246721769285925	0.156884182899656	0.921557908550172	0.999994187184675	0.74476481865968	9747	1132	2.00400520513791	1	8.44458036630561	7.41183546956289	8.03669084097619	9.01324603986724	-0.0633151828771224	-0.0633151828771224	-0.0633151828771224	-0.0633151828771224	NA	F	random_intercept
Rfxap	-0.0376761633700344	0.0265090539002354	-1.42125643230518	-0.0900462813304799	0.0146745285176188	0.156862700935737	0.921568649532131	0.999994187184675	0.74476481865968	9748	1131	2.00421284528781	1	8.79855981322204	9.83694346714649	9.76935617040579	8.7465243053993	-0.0376761633700344	-0.0376761633700344	-0.0376761633700344	-0.0376761633700344	NA	F	random_intercept
Tarbp2	-0.0446570691155234	0.0314145082513721	-1.4215428348643	-0.106715600083454	0.0173821450536958	0.15678405704329	0.921607971478355	0.999994187184675	0.74476481865968	9749	1130	2.00497327642468	1	7.57556688436371	7.94902244859339	8.47182899910279	7.2991338503942	-0.0446570691155234	-0.0446570691155234	-0.0446570691155234	-0.0446570691155234	NA	F	random_intercept
Plekhb1	-0.0643222909306029	0.0452144862593214	-1.42260360013141	-0.153719539725857	0.0249622851644073	0.156494721185489	0.921752639407256	0.999994187184675	0.74476481865968	9750	1129	2.00777468603703	1	12.3528515496153	13.2034269410822	13.4680049965493	13.5320014211374	-0.0643222909306029	-0.0643222909306029	-0.0643222909306029	-0.0643222909306029	NA	F	random_intercept
Rin1	-0.113304112631907	0.079622782183728	-1.42301122272342	-0.270602237440223	0.0439330714897734	0.156351064036165	0.921824467981917	0.999994187184675	0.74476481865968	9751	1128	2.00916779135753	1	9.87818906451134	10.6824290258008	9.42067327789637	10.1620371342816	-0.113304112631907	-0.113304112631907	-0.113304112631907	-0.113304112631907	NA	F	random_intercept
Bmp1	-0.0768287818684407	0.0539727368888606	-1.42347389250696	-0.183461202825473	0.0297551281747364	0.156216575351097	0.921891712324452	0.999994187184675	0.74476481865968	9752	1127	2.01047330462056	1	8.52577565627458	10.6899697995122	9.12660108154097	8.87484310640206	-0.0768287818684407	-0.0768287818684407	-0.0768287818684407	-0.0768287818684407	NA	F	random_intercept
Slc25a10	-0.0466347500228567	0.0327571014374103	-1.42365313096956	-0.111353745548204	0.0180527189974567	0.156163704965631	0.921918147517185	0.999994187184675	0.74476481865968	9753	1126	2.01098687951815	1	7.23220831360694	8.03324518130627	9.18897874513173	8.12128139436692	-0.0466347500228567	-0.0466347500228567	-0.0466347500228567	-0.0466347500228567	NA	F	random_intercept
Actn1	-0.0500783550478488	0.0351704221139966	-1.42387699770937	-0.119542291510393	0.0193894290527108	0.156154410157532	0.921922794921234	0.999994187184675	0.74476481865968	9754	1125	2.01107718828532	1	10.2245903563916	11.2712481328859	6.24366300711681	10.3494596864256	-0.0500783550478488	-0.0500783550478488	-0.0500783550478488	-0.0500783550478488	NA	F	random_intercept
Nrgn	-0.0835661987389022	0.0586522221453208	-1.42477464079456	-0.199428442821515	0.032265153191636	0.155854377464711	0.922072811267644	0.999994187184675	0.74476481865968	9755	1124	2.01399560299643	1	13.6472832511841	12.9820815288054	14.9940335710735	14.1461526338841	-0.0835661987389022	-0.0835661987389022	-0.0835661987389022	-0.0835661987389022	NA	F	random_intercept
Fcho2	-0.0598980941385954	0.041962488773816	-1.4274199621823	-0.142776338678094	0.022985673771669	0.155136914278628	0.922431542860686	0.999994187184675	0.74476481865968	9756	1123	2.02100030422488	1	9.34805637090978	10.5193983512279	6.73820617260049	9.39038720493986	-0.0598980941385954	-0.0598980941385954	-0.0598980941385954	-0.0598980941385954	NA	F	random_intercept
Prmt3	-0.0345321242181958	0.024183315157802	-1.42793177828868	-0.0822962637996084	0.0132336681682886	0.154985129055175	0.922507435472412	0.999994187184675	0.74476481865968	9757	1122	2.02248691914843	1	9.43855127800085	10.9729443240356	6.68621597321572	9.14262016158886	-0.0345321242181958	-0.0345321242181958	-0.0345321242181958	-0.0345321242181958	NA	F	random_intercept
Kcnj4	-0.103273495065304	0.0723312148874509	-1.42778598736383	-0.246177026020804	0.0395643876033113	0.154976139607987	0.922511930196006	0.999994187184675	0.74476481865968	9758	1121	2.02257501542005	1	8.34993018742279	10.1805445760723	12.3303231139972	9.41871458807387	-0.103273495065304	-0.103273495065304	-0.103273495065304	-0.103273495065304	NA	F	random_intercept
Zfp68	-0.0639847987979342	0.044806796052851	-1.42801548949097	-0.152489288874925	0.0245087161781818	0.154938789707229	0.922530605146386	0.999994187184675	0.74476481865968	9759	1120	2.02294110526906	1	8.07933081977457	8.06515767286539	9.54103731307801	7.4472683311614	-0.0639847987979342	-0.0639847987979342	-0.0639847987979342	-0.0639847987979342	NA	F	random_intercept
Piezo1	-0.0885480673671014	0.061596823274141	-1.43754276049289	-0.211712427493759	0.0345563474682785	0.154750581289406	0.922624709355297	0.999994187184675	0.74476481865968	9760	1119	2.02478737929948	1	6.65174745475011	NA	10.0637803199826	6.44545048073895	-0.0885480673671014	NA	-0.0885480673671014	-0.0885480673671014	NA	F	random_intercept
Ap3m1	-0.0390610100570305	0.0273307907844431	-1.42919428731877	-0.0930318190356903	0.0149401958879801	0.154735123681665	0.922632438159167	0.999994187184675	0.74476481865968	9761	1118	2.02493912749463	1	9.40887666970097	8.7874058035862	9.42155497305284	8.62423690479346	-0.0390610100570305	-0.0390610100570305	-0.0390610100570305	-0.0390610100570305	NA	F	random_intercept
Syp	-0.033477844916879	0.0234143163026358	-1.4298023689511	-0.0797259841780989	0.0127663411533843	0.154432297192879	0.922783851403561	0.999994187184675	0.74476481865968	9762	1117	2.02791546581692	1	12.8101109718909	14.7109277794163	12.0206293385659	13.713101138071	-0.033477844916879	-0.033477844916879	-0.033477844916879	-0.033477844916879	NA	F	random_intercept
Scaf11	-0.0869201011391933	0.0604055596567748	-1.438942071443	-0.207790448714365	0.0337491992232107	0.154241594504507	0.922879202747746	0.999994187184675	0.74476481865968	9763	1116	2.02979319198682	1	8.16220892903166	NA	8.77590834697672	10.0412577290264	-0.0869201011391933	NA	-0.0869201011391933	-0.0869201011391933	NA	F	random_intercept
Nrp1	-0.083649591184937	0.0584420998257297	-1.43132418982847	-0.199070761328069	0.0317912680414352	0.154037776574592	0.922981111712704	0.999994187184675	0.74476481865968	9764	1115	2.03180296885421	1	11.9060538793608	11.5638403771821	7.18467761238682	11.491449307834	-0.083649591184937	-0.083649591184937	-0.083649591184937	-0.083649591184937	NA	F	random_intercept
Trpv6	-0.0783177247357006	0.0547118386271358	-1.43145846860385	-0.186444523611327	0.0297191111626997	0.153922468009035	0.923038765995483	0.999994187184675	0.74476481865968	9765	1114	2.03294132225379	1	5.32391421443135	6.52189092195746	5.45016990904159	5.83024349969662	-0.0783177247357006	-0.0783177247357006	-0.0783177247357006	-0.0783177247357006	NA	F	random_intercept
Rbm42	-0.0467191105361147	0.032632758340351	-1.43166293357266	-0.111197171996796	0.0177212824327556	0.153862399538809	0.923068800230595	0.999994187184675	0.74476481865968	9766	1113	2.03353471555413	1	10.6584107970189	11.4735738375103	11.292262027605	10.60422070535	-0.0467191105361147	-0.0467191105361147	-0.0467191105361147	-0.0467191105361147	NA	F	random_intercept
Zfp651	-0.0850838432466917	0.0590330430977789	-1.44129183897506	-0.203084073982335	0.0329277493627446	0.153775659627232	0.923112170186384	0.999994187184675	0.74476481865968	9767	1112	2.03439204946482	1	8.73833926969446	NA	7.98954406689479	9.40663732349727	-0.0850838432466917	NA	-0.0850838432466917	-0.0850838432466917	NA	F	random_intercept
Emp1	-0.0645693673704	0.0450825590477215	-1.43224716463081	-0.153615398917396	0.0244714301333662	0.153737639611771	0.923131180194114	0.999994187184675	0.74476481865968	9768	1111	2.03476801068491	1	5.94501343616394	7.95478478903397	5.8083840107102	5.02843847089765	-0.0645693673704	-0.0645693673704	-0.0645693673704	-0.0645693673704	NA	F	random_intercept
Ush2a	-0.050379423760807	0.0351432762883923	-1.43354374098146	-0.119793806036312	0.0190306923786356	0.153368409806486	0.923315795096757	0.999994187184675	0.74476481865968	9769	1110	2.03842463440192	1	5.39637197299169	9.52454106088231	4.79380606083983	5.38264667384998	-0.050379423760807	-0.050379423760807	-0.050379423760807	-0.050379423760807	NA	F	random_intercept
Chadl	-0.0568340675036022	0.0393359764938171	-1.44483682799982	-0.135403774134331	0.0218994023450266	0.153172104981716	0.923413947509142	0.999994187184675	0.74476481865968	9770	1109	2.04037278144713	1	7.72441298009279	NA	6.77092472036331	7.4296570482007	-0.0568340675036022	NA	-0.0568340675036022	-0.0568340675036022	NA	F	random_intercept
Stac	-0.0959615540134043	0.066878419161185	-1.43486576412827	-0.228031790319287	0.0361638535098129	0.153080362381506	0.923459818809247	0.999994187184675	0.74476481865968	9771	1108	2.04128421392795	1	6.37250084439761	6.93433258505215	5.52242722372873	5.62184817478796	-0.0959615540134043	-0.0959615540134043	-0.0959615540134043	-0.0959615540134043	NA	F	random_intercept
Dgat2	-0.0789372771283573	0.0550013873405645	-1.43518701882161	-0.187598600265865	0.0296793446252859	0.152866998496283	0.923566500751859	0.999994187184675	0.74476481865968	9772	1107	2.04340630984592	1	10.9590225025546	11.8601267686438	12.5883810422121	10.6669072519831	-0.0789372771283573	-0.0789372771283573	-0.0789372771283573	-0.0789372771283573	NA	F	random_intercept
Snca	-0.0753490490067817	0.0524658619388471	-1.4361538383684	-0.178952688251461	0.0283197200528251	0.152770560057386	0.923614719971307	0.999994187184675	0.74476481865968	9773	1106	2.04436657855717	1	14.2519844391365	14.4880508990048	13.9791321957178	13.6055499805334	-0.0753490490067817	-0.0753490490067817	-0.0753490490067817	-0.0753490490067817	NA	F	random_intercept
Pml	-0.0499766300018717	0.0348031905025851	-1.43597840543267	-0.1187259626344	0.0187568494676002	0.152657201646769	0.923671399176615	0.999994187184675	0.74476481865968	9774	1105	2.04549620343169	1	6.07523892662127	8.84650280869066	7.32032973932258	6.28447354185248	-0.0499766300018717	-0.0499766300018717	-0.0499766300018717	-0.0499766300018717	NA	F	random_intercept
Ppp1r15b	-0.0691830782457982	0.0481550401544337	-1.43667366954585	-0.164285404346287	0.0259410391623396	0.152528104627232	0.923735947686384	0.999994187184675	0.74476481865968	9775	1104	2.04678382268632	1	9.59367132885042	6.39677335348688	8.29395614159457	9.64978038144428	-0.0691830782457982	-0.0691830782457982	-0.0691830782457982	-0.0691830782457982	NA	F	random_intercept
9930104L06Rik	-0.05459583566302	0.0379672198147642	-1.43797296534706	-0.129697194311761	0.0204914475098853	0.152396235183486	0.923801882408257	0.999994187184675	0.74476481865968	9776	1103	2.0481003694918	1	5.90755930134899	7.73574839666395	NA	5.59951057607319	-0.05459583566302	-0.05459583566302	NA	-0.05459583566302	NA	F	random_intercept
Cd82	-0.106578069449063	0.0741524556206717	-1.43728307521284	-0.253285608091348	0.0398707319311918	0.152380781892789	0.923809609053606	0.999994187184675	0.74476481865968	9777	1102	2.04825473519432	1	8.16369565512615	9.55389129574325	9.2673982345181	9.06712095643276	-0.106578069449063	-0.106578069449063	-0.106578069449063	-0.106578069449063	NA	F	random_intercept
Usp1	-0.0858436098408105	0.0597071803967748	-1.43774348864492	-0.20375452429108	0.032111242248968	0.152255498485249	0.923872250757376	0.999994187184675	0.74476481865968	9778	1101	2.04950686868558	1	10.44492435659	7.79165889813081	9.88998178067384	10.0592510394476	-0.0858436098408105	-0.0858436098408105	-0.0858436098408105	-0.0858436098408105	NA	F	random_intercept
Plcb3	-0.0385219750624818	0.026795768672577	-1.4376141074059	-0.0914475174207868	0.0144021277626156	0.152218521040863	0.923890739479569	0.999994187184675	0.74476481865968	9779	1100	2.0498766594109	1	7.09270517969415	8.48828052713593	6.24783219293071	7.01073155027652	-0.0385219750624818	-0.0385219750624818	-0.0385219750624818	-0.0385219750624818	NA	F	random_intercept
Ncapd3	-0.0449535465832319	0.0312685301326249	-1.43766100909004	-0.106712176318925	0.0168059100656808	0.15221118667813	0.923894406660935	0.999994187184675	0.74476481865968	9780	1099	2.04995001835901	1	8.63614334731449	10.113144586925	7.80164541105616	7.96425504896577	-0.0449535465832319	-0.0449535465832319	-0.0449535465832319	-0.0449535465832319	NA	F	random_intercept
Pou5f1	-0.0566820415286927	0.039420545838076	-1.43788068692707	-0.134555311150831	0.0211684897268139	0.152112719047526	0.923943640476237	0.999994187184675	0.74476481865968	9781	1098	2.05093528819878	1	4.73831239914642	6.65414354287719	4.96044894337958	4.97687635975925	-0.0566820415286927	-0.0566820415286927	-0.0566820415286927	-0.0566820415286927	NA	F	random_intercept
Slc38a3	-0.0556417781814546	0.0386928584335639	-1.43803741656855	-0.132132697519405	0.0207636784878561	0.15207170385648	0.92396414807176	0.999994187184675	0.74476481865968	9782	1097	2.05134590045351	1	8.7971422719842	8.86349348760698	9.48791185823564	9.2039171989305	-0.0556417781814546	-0.0556417781814546	-0.0556417781814546	-0.0556417781814546	NA	F	random_intercept
Golph3l	-0.0520645572022955	0.0361557397232256	-1.44000807619628	-0.123495913593577	0.0193351818799343	0.15150188924551	0.924249055377245	0.999994187184675	0.74476481865968	9783	1096	2.05706344888781	1	7.30067410042142	8.32050763004831	8.83524061872098	7.38143145358598	-0.0520645572022955	-0.0520645572022955	-0.0520645572022955	-0.0520645572022955	NA	F	random_intercept
Sppl2a	-0.0965972557398925	0.0670367206975075	-1.44096033837592	-0.22897650608829	0.0358560587074207	0.151394229215113	0.924302885392444	0.999994187184675	0.74476481865968	9784	1095	2.05814644937914	1	9.32094006957358	7.29218375834445	7.2647538561339	9.1681278849466	-0.0965972557398925	-0.0965972557398925	-0.0965972557398925	-0.0965972557398925	NA	F	random_intercept
Lims2	-0.0483979472089901	0.0335772186968697	-1.44139238112364	-0.114724227625702	0.0179151082251012	0.151131541766041	0.924434229116979	0.999994187184675	0.74476481865968	9785	1094	2.06079260257123	1	9.09028922109811	9.8975587180483	10.3972212027668	8.55180313040229	-0.0483979472089901	-0.0483979472089901	-0.0483979472089901	-0.0483979472089901	NA	F	random_intercept
Rcsd1	-0.0543288410036102	0.0376661547299992	-1.4423782144223	-0.128742794200218	0.0200541480999733	0.150836442035017	0.924581778982491	0.999994187184675	0.74476481865968	9786	1093	2.06377147239129	1	6.65172622968606	8.7109792539486	7.42586811224305	7.1791959480397	-0.0543288410036102	-0.0543288410036102	-0.0543288410036102	-0.0543288410036102	NA	F	random_intercept
Snrpb	-0.0437605092405915	0.0303218712811087	-1.44319949236957	-0.103644125560562	0.016135895369537	0.150685647923996	0.924657176038002	0.999994187184675	0.74476481865968	9787	1092	2.06529620299297	1	11.3504335059139	11.2938208295942	9.60174943980139	11.2565111023096	-0.0437605092405915	-0.0437605092405915	-0.0437605092405915	-0.0437605092405915	NA	F	random_intercept
Prpf18	-0.0462686932284429	0.0320526221509485	-1.44352287343436	-0.109586109644593	0.0170316816195031	0.150526247187313	0.924736876406343	0.999994187184675	0.74476481865968	9788	1091	2.06690983605382	1	9.14998344549597	10.8712149264777	9.74444314125749	9.11398896163005	-0.0462686932284429	-0.0462686932284429	-0.0462686932284429	-0.0462686932284429	NA	F	random_intercept
Krt2	-0.146045506793513	0.101156540638639	-1.44375742657344	-0.345949020875431	0.0537044800082203	0.150441677508488	0.924779161245756	0.999994187184675	0.74476481865968	9789	1090	2.06776673021653	1	5.46945331428622	7.51058717656948	6.98896072644152	5.41210180859774	-0.146045506793513	-0.146045506793513	-0.146045506793513	-0.146045506793513	NA	F	random_intercept
Gabpb2	-0.104975351659278	0.0726548527943734	-1.4448498293208	-0.248454410819444	0.0385615439864233	0.150263425432342	0.924868287283829	0.999994187184675	0.74476481865968	9790	1089	2.06957463811906	1	7.36011256301371	6.29161727906667	4.76157393832293	7.54102969365037	-0.104975351659278	-0.104975351659278	-0.104975351659278	-0.104975351659278	NA	F	random_intercept
Erbin	-0.140155565641727	0.0959883192483075	-1.4601314695298	-0.334749582488419	0.0522313024574258	0.150240095244747	0.924879952377627	0.999994187184675	0.74476481865968	9791	1088	2.06981144224626	1	9.98207734444361	NA	10.2641061825335	10.0653500898579	-0.140155565641727	NA	-0.140155565641727	-0.140155565641727	NA	F	random_intercept
Zbp1	-0.0473392303931088	0.0327658029000926	-1.44477553434148	-0.112060178178517	0.0173731286348497	0.150189836397989	0.924905081801006	0.999994187184675	0.74476481865968	9792	1087	2.07032171673157	1	5.59964003499949	7.99595779267164	5.12844633283049	6.28902817902092	-0.0473392303931088	-0.0473392303931088	-0.0473392303931088	-0.0473392303931088	NA	F	random_intercept
Gstt3	-0.130038184844983	0.0900025670504279	-1.44482750999895	-0.307878843010207	0.0476899342713475	0.150141648393598	0.924929175803201	0.999994187184675	0.74476481865968	9793	1086	2.0708111474739	1	5.06563360228511	7.53700196405615	7.91254817171818	5.4535449590792	-0.130038184844983	-0.130038184844983	-0.130038184844983	-0.130038184844983	NA	F	random_intercept
Zbtb2	-0.0546413886399886	0.0377522426767993	-1.44736801751829	-0.129297239564871	0.0200444117709777	0.149858250823681	0.92507087458816	0.999994187184675	0.74476481865968	9794	1085	2.07369312830919	1	8.22067583573416	8.42205030974993	NA	7.74732417740538	-0.0546413886399886	-0.0546413886399886	NA	-0.0546413886399886	NA	F	random_intercept
Rasgef1a	-0.0972768043054236	0.0668176529014551	-1.45585485393943	-0.230954474079963	0.0362126456943152	0.149571820622704	0.925214089688648	0.999994187184675	0.74476481865968	9795	1084	2.07661221735935	1	11.3171969265462	NA	13.4329689343741	11.7767053829454	-0.0972768043054236	NA	-0.0972768043054236	-0.0972768043054236	NA	F	random_intercept
Thap11	-0.0245352720839427	0.0169554445820666	-1.44704386636332	-0.0580270996671956	0.00895139209592019	0.149553529464552	0.925223235267724	0.999994187184675	0.74476481865968	9796	1083	2.07679884221048	1	9.49586168162549	11.4364781721189	10.7073829527437	9.54459145846516	-0.0245352720839427	-0.0245352720839427	-0.0245352720839427	-0.0245352720839427	NA	F	random_intercept
Ruvbl1	-0.0457188104817758	0.0315786244618941	-1.44777713598465	-0.108081163281178	0.0166655363222793	0.149433807008443	0.925283096495779	0.999994187184675	0.74476481865968	9797	1082	2.07802100897352	1	9.13766503773868	8.76267461360924	8.57929676962413	9.42634850999917	-0.0457188104817758	-0.0457188104817758	-0.0457188104817758	-0.0457188104817758	NA	F	random_intercept
Arpc3	-0.0477398628168569	0.0329241625771289	-1.4499947479308	-0.1127538336442	0.0173257247961538	0.148936003849075	0.925531998075462	0.999994187184675	0.74476481865968	9798	1081	2.08311464341514	1	12.6269767955293	12.5603263427203	11.9034615435252	12.4164735149488	-0.0477398628168569	-0.0477398628168569	-0.0477398628168569	-0.0477398628168569	NA	F	random_intercept
Fstl4	-0.0660432231117648	0.0455392304548334	-1.45024899305814	-0.155996925424177	0.0238952797757021	0.1486596368659	0.92567018156705	0.999994187184675	0.74476481865968	9799	1080	2.08595080443545	1	4.74948821095984	9.76979869579453	6.40639757655103	5.41775366155142	-0.0660432231117648	-0.0660432231117648	-0.0660432231117648	-0.0660432231117648	NA	F	random_intercept
Bnip1	-0.0386472196443537	0.026634829014692	-1.45100310661035	-0.0912630712743537	0.013953212136272	0.14843791659234	0.92578104170383	0.999994187184675	0.74476481865968	9800	1079	2.08823047402973	1	7.87605977521434	9.20747505875468	9.11483145113687	7.81267453521633	-0.0386472196443537	-0.0386472196443537	-0.0386472196443537	-0.0386472196443537	NA	F	random_intercept
Acsl4	-0.0612530718950618	0.0421166517055771	-1.45436708319694	-0.14443302602592	0.0219385597088718	0.147564018657751	0.926217990671124	0.999994187184675	0.744527548682292	9801	1078	2.09725325943345	1	11.1382221617741	8.5682149333266	11.7253239443875	10.5305045855816	-0.0612530718950618	-0.0612530718950618	-0.0612530718950618	-0.0612530718950618	NA	F	random_intercept
Ccdc34	-0.0855639087173082	0.0583336159383954	-1.46680275756727	-0.202112204714004	0.0311247857441592	0.146963993281027	0.926518003359486	0.999994187184675	0.742188634591929	9802	1077	2.10348337358904	1	8.24538581303909	NA	8.13375331489993	6.57051122095448	-0.0855639087173082	NA	-0.0855639087173082	-0.0855639087173082	NA	F	random_intercept
Gpr12	-0.0498833273673579	0.0342348885003235	-1.4570903996631	-0.117497169632105	0.017739322332497	0.146811878002435	0.926594060998782	0.999994187184675	0.742109483694466	9803	1076	2.10506736060503	1	9.12309340799889	9.62693181625947	7.41776043381727	9.06645426622667	-0.0498833273673579	-0.0498833273673579	-0.0498833273673579	-0.0498833273673579	NA	F	random_intercept
Sec11a	-0.0484109217566848	0.0332073030208744	-1.45783961215559	-0.113983655762168	0.0172178056935455	0.146789889710926	0.926605055144537	0.999994187184675	0.742109483694466	9804	1075	2.10529647938123	1	10.9688690783467	10.9534690632358	11.0045767894962	10.6473427050048	-0.0484109217566848	-0.0484109217566848	-0.0484109217566848	-0.0484109217566848	NA	F	random_intercept
Umad1	-0.0757687379449481	0.051630382218767	-1.46752231319735	-0.178946040973216	0.0274789350575945	0.146674145573844	0.926662927213078	0.999994187184675	0.742109483694466	9805	1074	2.10650317603984	1	10.463670190904	NA	6.91382655852083	9.58367623267707	-0.0757687379449481	NA	-0.0757687379449481	-0.0757687379449481	NA	F	random_intercept
2900026A02Rik	-0.0717986257194478	0.0492566028803321	-1.45764469169506	-0.169083154175887	0.0254924355209019	0.146649059432684	0.926675470283658	0.999994187184675	0.742109483694466	9806	1073	2.10676485457824	1	10.8712918575479	5.8815959086458	11.2734221418531	11.3863045835443	-0.0717986257194478	-0.0717986257194478	-0.0717986257194478	-0.0717986257194478	NA	F	random_intercept
Sil1	-0.0535841057144896	0.0367369441660129	-1.45858908330385	-0.126149122812454	0.0189712818888708	0.146361619257758	0.926819190371121	0.999994187184675	0.742109483694466	9807	1072	2.10976680896748	1	8.18549399880355	8.52905441411657	11.6916387882827	8.22450736986633	-0.0535841057144896	-0.0535841057144896	-0.0535841057144896	-0.0535841057144896	NA	F	random_intercept
Mmrn2	-0.0652030303735821	0.0446586764540649	-1.4600305148015	-0.153422684629321	0.0229930237382213	0.145952134765724	0.927023932617138	0.999994187184675	0.741207900084755	9808	1071	2.11405486622783	1	6.58695573631966	8.01423910353153	8.83475975026278	6.28110881228787	-0.0652030303735821	-0.0652030303735821	-0.0652030303735821	-0.0652030303735821	NA	F	random_intercept
Ppp6r2	-0.0537300035550198	0.0367794367461635	-1.46087075573892	-0.126361047107667	0.0189343081270274	0.145843609789076	0.927078195105462	0.999994187184675	0.741207900084755	9809	1070	2.115193596955	1	7.53345745984327	7.43216853017106	6.19476624619037	7.20535252603953	-0.0537300035550198	-0.0537300035550198	-0.0537300035550198	-0.0537300035550198	NA	F	random_intercept
Ldlrap1	-0.0751528438669742	0.0514490992357191	-1.46072224749075	-0.176795040818776	0.0264488827025051	0.145751944684487	0.927124027657756	0.999994187184675	0.741207900084755	9810	1069	2.11615616488814	1	5.37931894757548	6.87375295032758	5.88433130745197	5.19136448405886	-0.0751528438669742	-0.0751528438669742	-0.0751528438669742	-0.0751528438669742	NA	F	random_intercept
Lsm8	-0.0598714014170929	0.0409718062377329	-1.46128293855775	-0.140780274893231	0.0210788330708141	0.145743987997886	0.927128006001057	0.999994187184675	0.741207900084755	9811	1068	2.11623974960576	1	11.0193685992864	10.8797794687667	9.92300766465185	10.967080791255	-0.0598714014170929	-0.0598714014170929	-0.0598714014170929	-0.0598714014170929	NA	F	random_intercept
Selplg	-0.068079929231769	0.0465824709639708	-1.46149244174757	-0.160148755512057	0.0239040678965729	0.145536462169733	0.927231768915134	0.999994187184675	0.741207900084755	9812	1067	2.11842161972967	1	8.36126607646941	9.91050213373499	9.6382087330326	9.12495917879818	-0.068079929231769	-0.068079929231769	-0.068079929231769	-0.068079929231769	NA	F	random_intercept
Dennd4a	-0.0954529289883341	0.064783862495577	-1.47340595807869	-0.22484551809857	0.0342379136930586	0.14543405168656	0.92728297415672	0.999994187184675	0.741207900084755	9813	1066	2.11949962834576	1	9.58494863375305	NA	8.70877417454568	7.86179256466348	-0.0954529289883341	NA	-0.0954529289883341	-0.0954529289883341	NA	F	random_intercept
