#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE48622_N_dC_KO	GeneSymbols
0.104871152105996	Sh3glb2
0.104876895370655	Dcaf4
0.104897748878411	Morn2
0.104933899450678	Zfp975
0.104956008392304	Wdr83os
0.105022414698654	Hltf
0.105050549716912	Aip
0.10519417912171	Tfap2c
0.105197020675957	Ces2g
0.105246553394285	Tbc1d12
0.105246674674543	Bcl6
0.105247924636015	Vwf
0.105258633422619	Nkx2-2
0.105295552953347	Tnfrsf1b
0.10535382525296	Tbc1d19
0.105391772805698	4933404K08Rik
0.105410679702076	Mgat4a
0.105451531464359	Sf3b5
0.105487090952631	Ttc1
0.105521654598897	Sin3a
0.105527247179753	Il16
0.105660305595986	Retsat
0.105700832325208	Epn3
0.105821995081153	Atf3
0.105896234233849	Slc10a3
0.105947243641451	Qtrt1
0.105956399461522	Fip1l1
0.106036127712866	Dtl
0.106048472879544	Psma2
0.106062389896579	Abcc6
0.106063747768548	Msrb2
0.106079304664188	Zfp185
0.106120502342653	Fpr-rs3
0.106203906752033	Arfgap3
0.106211890428832	Tstd3
0.10625189274847	Mrps28
0.10626937161126	5530601H04Rik
0.106329940281083	Vti1b
0.106508929972653	Plxna1
0.106564272600207	Pola1
0.106637230651251	Aire
0.106682207313558	Scamp4
0.106732112062486	Hspa5
0.106797396369112	Numb
0.106812509137408	Npepl1
0.106834383172881	Zfp706
0.106940883911491	Trim10
0.106971516296758	Degs2
0.107065438812075	Tmem115
0.10708771080422	Hn1l
0.107155637562068	C130046K22Rik
0.107284041173462	Lamp1
0.107343587114753	Pigc
0.107347318468035	Tubgcp5
0.107391763030703	Fbxw27
0.107497696305457	Snf8
0.107530840793708	Rptn
0.107547004478417	Etaa1
0.107606393173785	Isoc2b
0.107629912845491	Anks3
0.107638921847143	Rfx2
0.107796072564891	Ms4a7
0.107834269125388	Tmem81
0.10784417648329	Prpf38a
0.107934002189019	Ccbe1
0.107972178662646	Adsl
0.108011754491958	Commd1
0.108123076977212	Hsdl2
0.1081242650308	Ppm1a
0.108132589494891	Eif3m
0.108151548865023	Adprm
0.108153545959978	Ptpn18
0.108156075082609	Ccr2
0.108157267123561	Srp9
0.108257751356335	Pfdn2
0.108303505048767	1810008I18Rik
0.108337003540167	Ckap2
0.108413971628422	Ntpcr
0.108518206272351	Klk4
0.10862902813219	Plekhj1
0.108671953338474	Arhgap36
0.108702598494993	Tcirg1
0.108728570916346	Spc24
0.108750951107265	Zfp52
0.108791259499485	Lsm3
0.108805958154311	Psmc2
0.108847914142984	Klf1
0.108848671622163	S100a4
0.108857557432006	Sec11a
0.108865699116516	Commd6
0.108888530963974	Tmem126a
0.108928387712875	Zfp14
0.108942657659128	Tmed5
0.108985965913608	2810032G03Rik
0.109001080792436	Smim19
0.109070692780382	Gabarapl2
0.109248000669231	Sart1
0.109303163214849	Tnks2
0.109304032189609	Pot1a
0.109404550829317	Birc5
0.109424828475826	Gngt2
0.109647519711853	Ppp1r32
0.109707904966166	Ascc1
0.109748020456496	Rnf167
0.109763295096264	Phykpl
0.109772567447531	Med12l
0.109820494547437	Pate4
0.109823803252829	Kctd12
0.109843214648095	Trappc2
0.109863868028864	Psme1
0.10987630327913	B130034C11Rik
0.109984592626996	Ctgf
0.11004220998895	Lrrn1
0.110057392806541	Thnsl1
0.110119768653749	Pecr
0.110155434517729	Cdc5l
0.110235156679579	Wt1os
0.110375529387144	Emx2os
0.110391815398533	Sytl4
0.110464253419291	Mpv17l
0.110530815368814	Fign
0.110662886298298	Rbl2
0.110673145246262	Prss52
0.110707545567638	Ngrn
0.11074097633869	Fcmr
0.110745504608884	Cbr4
0.110774909832121	Fkbp2
0.110775559342033	Rdh11
0.110810921364435	Nme7
0.110825466745574	Chid1
0.110848388438628	Fmnl1
0.110890372723835	Tsta3
0.110924787855237	Sdhaf1
0.110942443436563	Lima1
0.111059765700346	1700019N19Rik
0.111092128858656	Msn
0.11111512825184	Afg3l2
0.111144914045675	Tmem239
0.111145613465494	Slco4c1
0.111183736576813	Cyld
0.111193840020408	P4ha1
0.111220983611213	Cand1
0.111272523493513	Smg8
0.111288054906062	Rnaseh2b
0.111348443283605	Tnpo1
0.111463180078466	Cdc42bpg
0.111495469242704	Arhgef19
0.111534813567599	Zfp13
0.111553376062525	Map3k8
0.111639183633412	Rnf139
0.111665945267941	Mpp4
0.111674705667416	Ostc
0.111761165244532	Meaf6
0.111860994758347	Zfp277
0.11189456362032	Ldlr
0.111896885096731	Gde1
0.111915108587538	Chchd3
0.112116200181154	Cops2
0.112135711904668	Card6
0.112154165849016	Tsga8
0.112157778388459	Lsm2
0.112329208706288	Smagp
0.112387019405463	Psmb6
0.112449157799857	Ano1
0.112541781918942	Lrrk1
0.112569662091557	Fkbp7
0.11265173415071	Gipc1
0.112678056806739	Surf4
0.112693523902202	1810010H24Rik
0.112776430810625	Tsg101
0.112827922712669	Nlrp10
0.112839361263903	Dmrt3
0.112885878615393	Eri2
0.112925373965098	Wnt7a
0.112925704028963	Pacs2
0.113023886846049	Vrk3
0.113118103336075	Pcyt1a
0.113120158393599	Tmbim6
0.113174352766203	Susd6
0.113253052156748	Ssbp1
0.11325441176423	Naaladl2
0.113259582216454	Msh2
0.11333623660452	Apba3
0.113365308368544	Nup54
0.113465325664514	Tnfaip8l2
0.113492084451007	2700046G09Rik
0.113494157135035	Cd302
0.113541900303718	Mettl7a1
0.113584412138829	Slc9a3r1
0.113679729186268	Irf1
0.113711406975597	Hey1
0.113747371206327	Timm21
0.113761680445659	Dusp19
0.113765956736321	Iars2
0.113768165038285	Ramp2
0.113984167203279	Vps37c
0.114019398846373	Tpst2
0.11409545504671	2310015A10Rik
0.11423561468629	Ncapg2
0.114267015918164	Ctns
0.114325156287262	Psmg1
0.114348899489633	Itga10
0.114353918905214	Actr8
0.11437481493236	Lyve1
0.11439667364687	Arpc2
0.114562703606726	Trim21
0.114565569433923	Xrcc4
0.11458943968799	Fzd1
0.114617579480141	Pi16
0.114626033663363	Faim2
0.114760313409918	Mecom
0.114771919757351	Psg-ps1
0.114828909991668	Tmcc3
0.114864418258927	Picalm
0.114873826215045	Bach2
0.114886236156028	Atg14
0.11492662253936	Serpinb9
0.114934011940763	Leprotl1
0.115024631616334	Snx33
0.115072429519695	Rtkn2
0.115302656361173	Ppwd1
0.115324039461773	Nipa1
0.115340948166041	Atg4c
0.115344451201301	Slc16a7
0.115373982722522	Nudt14
0.115415663928003	Phldb1
0.115440666033139	Tmed7
0.115572075659132	Alpl
0.115620535831388	Unc5c
0.115694320766978	Fbxo32
0.115699603158612	Mrpl30
0.1157467415197	Fam134b
0.116094089077902	Tacc3
0.116096751107564	Fxn
0.116156668626681	Fkbp1a
0.116160938254853	Uvrag
0.116163571390732	Arhgdib
0.11619680745947	Capn3
0.116263305543047	Prpf6
0.116277101459722	Esyt1
0.116322035179552	Eif4e
0.116391343720792	Tph2
0.116451555718345	Gulp1
0.116531882931462	Knop1
0.11653975601366	Tln1
0.116556861400756	Tmprss11d
0.116559424530649	Prkca
0.116560207359824	Papd4
0.116679396702481	Rorc
0.116684314946647	Havcr2
0.116689755295303	2210016F16Rik
0.116717125024739	Zcchc9
0.116900473395587	Scn1b
0.116925552304357	2410015M20Rik
0.116998173429524	Tsen34
0.1170856114143	Copb1
0.117117847514783	Psmc5
0.11714449065712	6030498E09Rik
0.117156076212564	Cep120
0.117220264027666	Oxsm
0.117255021116149	Sval1
0.11729524389843	4930532I03Rik
0.117298418218974	Gdap2
0.117369268533441	Ppp1r2
0.117499740264011	Slain1
0.117549138227537	Pip5kl1
0.117667223739501	Reep4
0.117753836202957	Fam118b
0.11785332423984	Rerg
0.117868075377005	Tchh
0.117887060318884	P2rx7
0.117946822001437	Mrps17
0.118005220782967	Parvb
0.118071368133098	Rilpl1
0.118087845393945	Tmem97
0.118218495483307	Insig2
0.118291533792297	Fzd5
0.11836387463775	Ghitm
0.118415298657282	Ferd3l
0.118447746807865	Rcbtb1
0.118498031052354	Apobec2
0.118565987289871	Csrp1
0.118686629680126	Hsd17b10
0.1188038387242	Cacna1e
0.118892929078177	Foxj3
0.11891829224555	Stra6
0.118954457245291	4933424G06Rik
0.118984650903461	Dnmt3l
0.119029900517894	Ebf2
0.119067680963105	Lrrc15
0.11908465742507	Ccdc59
0.119269107446152	Hexa
0.119272253159954	Cyp4f14
0.119304934150652	1600012H06Rik
0.11936395115945	Hyal5
0.119446265395632	Cd47
0.119476706211233	Echs1
0.119530949789419	B9d2
0.119561137614153	Grik4
0.119594366997908	Rp2
0.119613761164042	Rdm1
0.11962678488678	St18
0.119697555529642	Cfap97
0.119705292192273	Thop1
0.119740726790082	Aar2
0.119814251662208	Dnajc12
0.119874440843706	Pex6
0.119914215989176	4930552N02Rik
0.119934873568061	Copz1
0.119935741742489	Cd55b
0.120003586233979	Scn7a
0.120077337151746	Tap2
0.120086172218526	Cars2
0.120101944491456	Tm9sf2
0.12014049236852	Acer3
0.120160553525133	Stard8
0.120347201299787	Rint1
0.120385942305112	Iqgap1
0.120418286301597	Cfap61
0.120429198060025	Rab25
0.12044668928717	Dbpht2
0.12051303601187	Csn1s1
0.120560121549098	Atmin
0.12059664635214	Zranb2
0.120663112137358	Aimp1
0.120729910525116	Fau
0.12073511132995	Tbx19
0.120757434637799	Hikeshi
0.120847859371415	Srbd1
0.120935719002637	Chchd7
0.121034468848719	Grm1
0.121051878964806	Pid1
0.121059084795959	Tgm2
0.121059285276013	Zfp703
0.121086317767327	Sugt1
0.121103333434879	Cks2
0.121206247459271	Pafah2
0.121268083253683	Rapgef3
0.121269451228621	Msr1
0.121275953631023	Nek9
0.121293314415929	Glcci1
0.121355383942163	A430005L14Rik
0.121435594873208	Pdcd7
0.121523785206382	Naa50
0.121611449802788	Tmem50a
0.121620532674999	Eif4ebp1
0.12169183293646	Ppp2r5a
0.121741784984187	Zeb1
0.121762560707989	AA414768
0.121766376490736	Pfkp
0.121787819717822	Ppm1f
0.12188502728084	Naalad2
0.121959289314412	Fis1
0.122070358585143	Naip6
0.1220775816648	Rab20
0.122105957689103	Lsg1
0.122121980107874	Ccdc150
0.122293604442237	Ndufaf3
0.122302033119527	Mgat4d
0.122508846089477	Arl16
0.122564953836883	Taf7l
0.122593972989932	Maml2
0.12274778114192	Arl5a
0.122872698735115	Gpc3
0.122873827535263	Sra1
0.122883229629006	Abhd18
0.122899297308928	Zfp37
0.123056050124766	Slc20a2
0.123133341219062	Adam1b
0.123177159347944	Ash2l
0.123180050346847	Wbp1
0.123193663276459	Sgol1
0.123222534052678	Mkks
0.123247414380224	Rgs18
0.123341739158642	Trim23
0.123355352903822	Diaph2
0.123408452370157	Pphln1
0.123466156214926	Rflna
0.123469026341464	Snx24
0.123470956931275	Psmd12
0.123574700846289	Chek2
0.123579863165016	Tdrd12
0.12358574392243	Sox15
0.12363994718271	Pdzd11
0.123664861585663	Xrcc3
0.123681793423976	1700030J22Rik
0.123723590624412	Chia1
0.123742668168655	Gstt3
0.12383795839428	Batf3
0.123850248105208	Bbs9
0.123879730536921	Smad3
0.123907348534018	Nosip
0.123953104395214	Msmo1
0.123975430536461	Cacybp
0.124296350366154	Cwc15
0.124364529220673	Eef1d
0.124397232514411	Dapk3
0.124404536147752	Agfg1
0.124513946192017	Isca2
0.124524292070438	4430402I18Rik
0.124549062200955	Acyp1
0.124656783558795	Ctdsp1
0.12469486859575	Vps51
0.124732378654848	Dnaaf5
0.12473989976348	Scel
0.124753399824044	Vmn1r13
0.12475820925536	Rab11fip3
0.124791071997229	Zfp438
0.124956209315083	Rps6kb1
0.124963252991442	Dtna
0.12512665634246	Bag4
0.125259383120524	Pgap3
0.125370465053624	Etv1
0.125413008051884	Fbxo5
0.1254356965981	4930455D15Rik
0.125457279524811	Sumf1
0.125654940135974	Eri1
0.125662789416263	Upp1
0.125765343274883	Id3
0.125775435918234	Wdr19
0.125790515125468	Fastkd3
0.125860071771701	Cdc123
0.12588663791752	Rhobtb3
0.125928771677462	Sec14l2
0.125939782452397	Map4k5
0.126157087946409	Nsmce4a
0.126178326878941	Gpd1
0.126264872109647	Tekt3
0.126362036892621	Uaca
0.126517506381937	Zfp758
0.126558128768163	Rbm46
0.12658782957947	Pde1c
0.126627791620737	Zfp472
0.126682485761885	Gm7325
0.126725712439874	Polq
0.126822717282764	Ldlrad3
0.126827474443829	Sval2
0.126878829295004	Prcc
0.126891342861861	H2afy
0.126938088965926	Tsn
0.12708705513429	Exosc4
0.127097775291804	Pitpnm2
0.127119488038534	Rnf183
0.127232767511472	Tlr8
0.12728437623588	Prps1
0.127328010061723	Onecut2
0.12734825736089	Rgs16
0.127350775421374	Vmn1r47
0.127432519560029	Metap1d
0.127448228604542	Krtap3-2
0.127466930882744	Swt1
0.12755661392381	Abcb10
0.127659662009761	1810037I17Rik
0.127728343529984	Agxt2
0.127746170680385	Lox
0.127766331267176	Traf3ip3
0.12790903263884	Mipol1
0.127974495664092	Fam133b
0.12808962185276	Alas1
0.12812827797876	Fam189a1
0.128133993464176	Rpap2
0.128169201474844	4930523O13Rik
0.128178109797439	Vmn1r53
0.128246897297715	4933415F23Rik
0.128253069787359	Aga
0.12833112104828	1700029J07Rik
0.128375258615647	Dph7
0.128399904982431	Inpp5a
0.128410262122156	Eva1b
0.128417818120144	Nup85
0.128423465945151	Acsl3
0.128436183153462	Wfdc1
0.128440980285424	Actr10
0.128535872877593	Pwp1
0.12854678304647	Nespas
0.128600433537961	Mtfr1
0.128631786908641	Tmem14c
0.128632552307389	1600002H07Rik
0.128643771588729	Cds2
0.128756950479326	Asphd2
0.128773369943448	Zfp579
0.128886154685965	Tmem230
0.128904647816736	Crbn
0.128981187029777	Nanp
0.129039416839674	Bmp4
0.129137286784395	St3gal6
0.129141064303727	Noc2l
0.129157166087956	Agfg2
0.129173348809197	Aknad1
0.129270936082413	4930402K13Rik
0.129336568548088	Zfp697
0.129421895354686	Oat
0.129454747634577	Ndufa6
0.129497401573976	Ndst4
0.129532213979111	Dpp8
0.129596466565218	Prkx
0.129611993496428	Mybl1
0.129645731755606	Aifm1
0.129670116612671	Med4
0.129714013650302	Arl5b
0.129755004808559	1700019B03Rik
0.129788042898562	Dnaja2
0.129790282380798	Kpna4
0.12991678408507	Arhgap19
0.129916922118039	Peg10
0.129948819097531	1700031L13Rik
0.130191680388196	Seh1l
0.130272364916554	Tctex1d2
0.130393938527809	Tex2
0.130460291634444	Polr2i
0.130500923524704	Ggnbp2os
0.130584697351881	Clock
0.130668402249468	Mrpl27
0.13067249833244	Mtrr
0.130777866037706	Loxl2
0.130806782243206	Oraov1
0.13085657702361	Ccdc85b
0.130863423507981	Aste1
0.130976915964152	Slc15a2
0.131070021394197	Myo1c
0.131121685204603	Pde7b
0.131253889061626	Tmem234
0.131414127963225	Pcnx
0.13146545169893	Btnl9
0.131468298254292	Ankra2
0.131601597808185	Tmem200c
0.131621882446784	Bmpr1a
0.13167199423709	Ddx10
0.131695780210591	Uba5
0.131703645992408	Hemgn
0.131812221582971	Morc4
0.131882288962186	Mc1r
0.131993196833825	Yif1a
0.132020793300061	Zfp11
0.132036069081738	Vps37a
0.132101648222668	Il15
0.13212250618498	Krt15
0.132171867475786	Agtr2
0.132203781738857	Prr9
0.132271611499248	Avpi1
0.13231038745078	Igf1
0.13234511472634	Med8
0.13237375715957	Wisp1
0.132447236025176	Oxld1
0.132447495070679	Pak7
0.132515351965012	Tat
0.132655650792316	Prpmp5
0.13277005469576	Mesdc2
0.132808412598457	Pgbd5
0.132820800671951	Fbxw24
0.132885630462728	Gas5
0.132924983555413	Lsm14b
0.133001138432557	Nsa2
0.133094384804841	Zfp266
0.133224417026973	Popdc3
0.133274328058658	Tmem107
0.133328228401585	Ncor1
0.133372228478568	Wars
0.13344807380474	Depdc1a
0.133482087367084	BC004004
0.133539269809222	Ltbp3
0.133551683587263	Zfp945
0.133718892460702	Aarsd1
0.133772382218902	Timm44
0.133818988019689	4930412O13Rik
0.133854905653289	Ccdc13
0.133933387280396	Usp47
0.133941946435203	Dgkg
0.133953316155098	Entpd4
0.134007176293181	Smndc1
0.134019859835835	Cdh3
0.134137322250173	Akr1e1
0.134175182145277	2310010J17Rik
0.13417767606371	2010320M18Rik
0.134211821723991	Amdhd2
0.134458348869226	Zfas1
0.134467275695637	Rad1
0.134504393154002	Setd4
0.134512097130979	Lyzl4
0.134654049434653	Ccdc105
0.134682675195318	Bmp6
0.134739239683219	Eif3g
0.134756923340702	Rpl24
0.134778811831156	Irx1
0.134836556612846	Gnpnat1
0.134911158907899	Ccna1
0.135133642770296	Slc41a3
0.135161950330117	Wwp1
0.135203992235603	Atp6v1c1
0.135293607273013	Adgrv1
0.135406996658456	Actl10
0.135464836309608	Yap1
0.135686274717991	0610009O20Rik
0.135718597594444	Cyb561
0.135786396546384	Cbx4
0.135809089775921	Rpl8
0.135821179811392	Acads
0.135843337622409	Shisa5
0.135845644523097	Nr2c1
0.135933019294577	Eif5b
0.136246463747271	Ubxn2b
0.13626065253164	Nadsyn1
0.136279026134609	5730559C18Rik
0.136445164087695	Wdr53
0.136491911501233	4930556L07Rik
0.136508374848178	Dnajc21
0.136532852849886	Zfp69
0.136555081018528	Krtap14
0.136606147990763	Rab28
0.136624157092014	Zfp119b
0.136660312808551	Krtap19-2
0.136668558710473	Nfatc2
0.136693418604514	St8sia6
0.136731827422465	Ankrd46
0.136749292402666	Gfer
0.136813403270034	9030612E09Rik
0.136827227263143	Rrp1
0.136880672275007	Fgb
0.13702931004738	Gm13752
0.137078431047031	Lman1
0.137093583310768	Gins4
0.13721608252647	Il6st
0.137223714505388	Rgcc
0.137233120341741	Cog4
0.137292930498336	Lcat
0.13731171136073	Egflam
0.137360891793607	Cep55
0.137364711673388	Tespa1
0.1373659878507	Cdhr3
0.13738508619464	Romo1
0.137573063794679	Ngly1
0.13759884136523	Col3a1
0.137617305704765	Pgf
0.137640394824104	Ccng1
0.137706512243284	Pcca
0.137834213035913	Rapgef2
0.137850834635522	Mad2l2
0.137856973664021	Tbc1d22a
0.137942906999217	Nckipsd
0.137957632887389	Pdc
0.137976239800478	4922502D21Rik
0.138060995066251	Fahd1
0.138129104675463	Srp19
0.138241634614648	Ppp2r3a
0.138297407034368	D3Ertd751e
0.13841035724045	Rbm11
0.138433735777312	Fbxl3
0.138474326019207	Znrf3
0.138504577119379	Ufsp1
0.138568149557059	Ttc12
0.138590422539366	Slc5a6
0.138643262652335	2810013P06Rik
0.138685890328674	Adam25
0.138921032782264	Taf6
0.138950110537771	Syn2
0.139088857556514	Tmco5
0.139154875251565	Marveld2
0.13920941989574	Sdha
0.139279071351516	Gmds
0.139286826289774	Themis
0.139319570089025	Tnnc1
0.139405368097262	Ehf
0.139419875824617	Rfc4
0.139475951244847	Fam19a1
0.139484760636898	Ndufb10
0.139500543510057	Foxo4
0.139560656971962	Rps3
0.139629801906127	Ctnnbl1
0.139682841556133	Ttc4
0.139701641967246	LOC106740
0.139715633135775	Henmt1
0.139736864383665	Pdcd5
0.139758634172117	Cst3
0.139772840428025	Magoh
0.139803764675407	Gm4013
0.139887758816876	Idh2
0.139994570351735	Med14
0.140023030607382	Lbr
0.14005229942447	Car9
0.140062349929737	Gimap1
0.140212974688335	Fig4
0.140223243177246	Cmc4
0.140248609158897	St7
0.140264561907318	Kpna1
0.140366101223986	4930483J18Rik
0.140368221554598	Gm5544
0.140447869586399	Gtf3c2
0.140467243201777	Xdh
0.140501103743624	Map3k7
0.140586078663541	Rnf121
0.140598072735583	Bbof1
0.140605735793335	Dctn6
0.1406145964315	Gsta3
0.140644016724729	Mpp3
0.140649654749254	Txnip
0.140675149529954	Snrpb
0.140817964977382	Dus4l
0.140852042995215	Saxo2
0.140899832158719	D330050G23Rik
0.140900250306252	Map3k5
0.14092581020009	Paip1
0.141069656756471	Chrnb3
0.141081207516808	Slc16a13
0.141221381560202	Ddx58
0.141228048686949	Grin2a
0.141255726641787	Rragd
0.141303818023444	Ccser2
0.141340914894052	Scyl1
0.141357566648589	Mir1949
0.141362901938627	Gja4
0.14138943014748	Rnf26
0.141409950212322	Rundc3a
0.14143332019485	Tmem256
0.141473336575388	Ddb1
0.141505896265935	Sec24b
0.141572384204594	Egfl6
0.141693668746098	Plekhh3
0.141696596370445	Kctd16
0.141765654236092	Gm9958
0.141825454075273	Ccdc68
0.141845501635333	Dtwd1
0.141859881836725	Zfp157
0.142007478785648	Nck2
0.142112543352925	Rpusd3
0.142167017858269	Sptbn1
0.142193259628476	Mroh3
0.142252427395229	Tmem144
0.142301121622438	Nup107
0.14244937211633	Prdx4
0.142539215283122	Nudt8
0.142607392285198	0610030E20Rik
0.142624959825075	Gxylt1
0.1426281893118	Cog8
0.142632708554774	Cdkn1a
0.142702019970716	Gpr19
0.142755902633598	Itgae
0.142804701498958	Vmac
0.142814951411122	Mtx2
0.142843067815944	Tmem5
0.142843100769396	Il25
0.142866352076536	Dse
0.142913735901031	Cyp2u1
0.142983050234657	Papln
0.143052644490416	Gemin2
0.14315449852711	Jph1
0.14321079985823	Cyb5b
0.143255107010925	9430091E24Rik
0.143272856474424	Zfp120
0.143505787386408	2310068J16Rik
0.143509965198542	Timp3
0.1435730779774	Srfbp1
0.143647116739393	Tsen2
0.143718016267314	Hipk1
0.143728300751673	Ehd4
0.143791643472183	Zfp418
0.143844900181168	Slc35a3
0.143957630291805	Arhgef28
0.144058856849703	Alg9
0.144109946405855	BC003965
0.144264641790081	S100g
0.144292375260333	Sat1
0.144302957256377	Prkag1
0.144332487651677	Pebp4
0.144342145188643	Tax1bp1
0.144355803405581	Hagh
0.144400034243171	Ddx41
0.144406277344084	Slc35b3
0.144435437354724	Mdm1
0.144451768366272	Cct7
0.14445290347044	Ubxn10
0.144527971497745	Rpf2
0.144532155557967	Omg
0.1446143257667	Sytl1
0.144680297556371	Crcp
0.144722298863291	Tmem88
0.14478273778386	Grn
0.14478407467344	Cped1
0.144786287450621	Ppm1b
0.144862648390027	Tufm
0.145019749071837	Vps72
0.145056929009422	Ubxn6
0.145078500214992	Pnpla2
0.145164610075546	Naxd
0.14518215533373	Tmem45a2
0.145255828385577	Yes1
0.145285055237562	Cnot7
0.145297864078615	Spic
0.145363714808431	Mtfmt
0.145479712846771	Dtd1
0.145499145098305	Wdr44
0.145514359333569	Zbtb40
0.14552479320064	Cyp2d26
0.145546084076502	Nat6
0.145566863713544	Fam173a
0.145569968639446	Milr1
0.145611056610454	Ube2k
0.145680692861204	Otud7a
0.145692335598205	Srsf9
0.145701635934756	Usp39
0.145759169714184	Mapk11
0.145772785294732	Capza1
0.146036161941876	Atg5
0.1460581511244	Ntn4
0.146160762878814	Phospho2
0.146166448529559	Thap1
0.146172939811073	Mybbp1a
0.146202329320233	Ppp1r1c
0.146240019985969	Psmd4
0.146262617601035	Tma16
0.146352990122206	Exoc3
0.146435359383295	Zic5
0.146470696970645	Ssr3
0.1465101241102	Bphl
0.146718414750773	Snx16
0.146756408247698	Tpbg
0.146943586308073	Plcg2
0.146995574075378	Sort1
0.147120021701998	Phyhip
0.147162032445804	Galr2
0.147197695873323	Anapc10
0.147376966755949	Ldlrad4
0.147500952990073	Stxbp2
0.147531484140736	Grifin
0.147532156221283	2200002D01Rik
0.147600958116698	Il1rl1
0.14762238364824	Acsm5
0.147623138965762	Klhl26
0.147628046015629	Mpv17
0.147683062083396	Hdhd3
0.147684338041063	Sbds
0.1478422707361	Gsc
0.147954899995648	Trak2
0.148043512022813	2610028H24Rik
0.148074052002777	Cenpq
0.148364619491936	Mrap
0.148430382156825	Mtus1
0.148438464219708	2700099C18Rik
0.14853738193651	Hmgcs1
0.148549606951199	Ccdc71l
0.148596863430436	Thnsl2
0.148759739693531	1810032O08Rik
0.148765407312843	Fuom
0.148783756394251	Tdrd3
0.148847822788454	Inppl1
0.148860226991912	Bloc1s3
0.14891698057664	Syt12
0.14891888988567	Oard1
0.148941721219848	B4galnt1
0.149049819241445	Vta1
0.149158086658782	Zfp953
0.149182658664184	Txndc9
0.14926515670812	Fam45a
0.149282920616443	Ube2a
0.149461604531401	Sdr9c7
0.149478098508601	Stip1
0.149624421300053	Galk1
0.14965178935352	Gpr101
0.149658951158862	Hydin
0.149667329398394	Smn1
0.149674549502633	Klkb1
0.149695009061841	Mrpl14
0.149744205180189	5730460C07Rik
0.149807847474634	Ppp2r2a
0.149919417149215	Pfdn4
0.149981452810466	2310034G01Rik
0.150032242557106	Cd300ld
0.150037109127653	Eva1a
0.150067466979815	Cst10
0.150083249472403	Mitd1
0.150093654624014	Sec63
0.150182484439802	Rragc
0.150241414437724	Snrnp35
0.150276269883263	Rbakdn
0.150349599181837	Taf7
0.150395518869778	Ccdc167
0.15050851032966	Tnnt3
0.15066592788065	Adam12
0.150729290537169	Isg20
0.1507669206056	Gm8369
0.150833575080959	AW549877
0.150846493543816	Tbx15
0.150849080331243	Gstk1
0.151138842677699	Wdr3
0.151155249185529	Kctd10
0.151257296698411	Pak2
0.151378591904131	Nap1l4
0.151563752406268	Spr
0.151610921145736	H2-M3
0.151736637098978	Ccdc122
0.151785428987704	A4galt
0.151809639824602	Sbspon
0.152073238845664	Armc4
0.152185166703003	Tgfbi
0.15221205464543	Glipr1
0.15237145516567	Trim59
0.15237459938477	Rarres1
0.152441554059422	Iba57
0.152576123843279	Dppa2
0.152642794723874	Gpsm2
0.152645988202769	Slc25a45
0.152730736516568	Fgf8
0.152762467514518	Rbm18
0.15294187757204	Creb3l2
0.153036635396573	Casq2
0.153058122171816	Igsf9
0.153297571687734	Bbox1
0.153313438887308	Phf14
0.153663368371512	3110045C21Rik
0.153667044575731	Nqo2
0.153730906921537	H1foo
0.153820188025134	2810410L24Rik
0.153879448780062	Nipsnap3b
0.153893799827932	Dr1
0.153903524322795	Iars
0.153935106399025	Lrrc73
0.153936303849175	Elovl4
0.153990660532734	Ell3
0.153991625519125	4933402E13Rik
0.154027836093536	Sspn
0.154033088722003	Tbc1d10a
0.154078765924537	Rgs14
