# 2018-03-29
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	up_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Scap	-0.01825137921129	0.0313335647905288	-0.58248652310403	NA	NA	0.560566432894151	0.719716783552924	0.999990885851305	0.890580505930298	7457	3422	0.338724428533453	1	10.9235346664484	9.22268512053966	11.1304573487782	-0.01825137921129	-0.01825137921129	-0.01825137921129	NA	NA	random_intercept
Brox	-0.01746975049847	0.0299245197255039	-0.583793847277055	NA	NA	0.560154177748683	0.719922911125659	0.999990885851305	0.890580505930298	7458	3421	0.339437344066042	1	11.2322953272522	10.8219728252594	10.8146709657525	-0.01746975049847	-0.01746975049847	-0.01746975049847	NA	NA	random_intercept
Snap29	-0.0280511077154651	0.0480935652347179	-0.583261140623766	NA	NA	0.56002555717347	0.719987221413265	0.999990885851305	0.890580505930298	7459	3420	0.339659973939046	1	8.01609778470289	8.97839246788281	7.48614390371348	-0.0280511077154651	-0.0280511077154651	-0.0280511077154651	NA	NA	random_intercept
Git2	-0.0185883958750224	0.0318463595441101	-0.583689820159061	NA	NA	0.559799743718896	0.720100128140552	0.999990885851305	0.890538404822192	7460	3419	0.340051071926695	1	8.52014728903988	8.40264591442599	8.59842877192885	-0.0185883958750224	-0.0185883958750224	-0.0185883958750224	NA	NA	random_intercept
Rbms2	-0.0140803507712485	0.0240974868912563	-0.58430785063971	NA	NA	0.559325349104274	0.720337325447863	0.999990885851305	0.890044053182606	7461	3418	0.340873683118446	1	6.57130918242832	9.58771215998046	6.12217382612697	-0.0140803507712485	-0.0140803507712485	-0.0140803507712485	NA	NA	random_intercept
Lmo4	-0.0233197601851756	0.0398973318100754	-0.584494228741546	NA	NA	0.559195517920692	0.720402241039654	0.999990885851305	0.890044053182606	7462	3417	0.341099045642142	1	12.0748028907445	13.6183754660585	11.8959153473269	-0.0233197601851756	-0.0233197601851756	-0.0233197601851756	NA	NA	random_intercept
Myo5a	-0.0230608176784887	0.0394338745818674	-0.584797155314091	NA	NA	0.55901925388065	0.720490373059675	0.999990885851305	0.890044053182606	7463	3416	0.341405166741296	1	11.9155953861152	9.60100781343041	11.8919636650828	-0.0230608176784887	-0.0230608176784887	-0.0230608176784887	NA	NA	random_intercept
Vwa5a	-0.0257767482625929	0.0440733785109066	-0.584859820905585	NA	NA	0.558962888376604	0.720518555811698	0.999990885851305	0.890044053182606	7464	3415	0.341503096647033	1	7.56950204048805	8.0368356325207	7.0477363871698	-0.0257767482625929	-0.0257767482625929	-0.0257767482625929	NA	NA	random_intercept
Sin3a	-0.0163307056576366	0.027904674482262	-0.585231899695424	NA	NA	0.558700506695951	0.720649746652025	0.999990885851305	0.890044053182606	7465	3414	0.341959208833416	1	7.91418460132988	10.088170791248	8.45441497960941	-0.0163307056576366	-0.0163307056576366	-0.0163307056576366	NA	NA	random_intercept
Sytl2	-0.0399446455263536	0.0681498687659911	-0.586129456294525	NA	NA	0.558107855714427	0.720946072142786	0.999990885851305	0.889407743108928	7466	3413	0.342990950078232	1	9.90541491931243	11.0493433498476	8.78143469621562	-0.0399446455263536	-0.0399446455263536	-0.0399446455263536	NA	NA	random_intercept
Usp54	-0.023695039947178	0.040411973330867	-0.586337117298838	NA	NA	0.557960117550396	0.721019941224802	0.999990885851305	0.889407743108928	7467	3412	0.343248471258505	1	9.22272800518783	10.766782047228	9.33560100199453	-0.023695039947178	-0.023695039947178	-0.023695039947178	NA	NA	random_intercept
Tmem11	-0.0133060662959788	0.0226563708146267	-0.587299104735194	NA	NA	0.557317101500556	0.721341449249722	0.999990885851305	0.888668342146445	7468	3411	0.344370820217989	1	9.29706708121415	11.5617402382873	9.29329661255665	-0.0133060662959788	-0.0133060662959788	-0.0133060662959788	NA	NA	random_intercept
Bre	-0.0180596847127897	0.0307398681224274	-0.587500396581517	NA	NA	0.557199883990948	0.721400058004526	0.999990885851305	0.888668342146445	7469	3410	0.344575682302008	1	9.82155364066907	9.27141202078732	10.1254224744189	-0.0180596847127897	-0.0180596847127897	-0.0180596847127897	NA	NA	random_intercept
Tmed1	-0.0199896274606862	0.0339248464465543	-0.589232658493479	NA	NA	0.557121354809398	0.721439322595301	0.999990885851305	0.888668342146445	7470	3409	0.344712974271616	1	8.19930956794167	8.38093810277532	8.26537624747122	-0.0199896274606862	-0.0199896274606862	-0.0199896274606862	NA	NA	random_intercept
St3gal2	-0.0208304252627105	0.0354501058758324	-0.587598393518802	NA	NA	0.557114776381361	0.72144261180932	0.999990885851305	0.888668342146445	7471	3408	0.344724476956443	1	9.64340695781332	9.23711056766453	10.7905622322866	-0.0208304252627105	-0.0208304252627105	-0.0208304252627105	NA	NA	random_intercept
Fam20a	-0.0195592862661147	0.0332831922806879	-0.587662568577103	NA	NA	0.557077350135113	0.721461324932444	0.999990885851305	0.888668342146445	7472	3407	0.344789923384965	1	7.69174091598875	9.5095898947936	6.57987043293226	-0.0195592862661147	-0.0195592862661147	-0.0195592862661147	NA	NA	random_intercept
Htatsf1	-0.0142261702653476	0.0242020929076964	-0.587807439612943	NA	NA	0.556973840250596	0.721513079874702	0.999990885851305	0.888668342146445	7473	3406	0.344970972279782	1	11.1822952534932	11.9533467303351	11.0378765706453	-0.0142261702653476	-0.0142261702653476	-0.0142261702653476	NA	NA	random_intercept
Rnf32	-0.0305729943795375	0.0517405554215026	-0.590890339898281	NA	NA	0.556710718479955	0.721644640760023	0.999990885851305	0.888668342146445	7474	3405	0.345431485760162	1	7.74247788805329	7.4207641278195	7.5389895474434	-0.0305729943795375	-0.0305729943795375	-0.0305729943795375	NA	NA	random_intercept
Tmem258	-0.0392796967885093	0.0664340073745776	-0.591258879914273	NA	NA	0.556252031787267	0.721873984106366	0.999990885851305	0.888668342146445	7475	3404	0.346235263910472	1	7.28632982719509	NA	7.6754387176084	-0.0392796967885093	NA	-0.0392796967885093	NA	NA	random_intercept
Fam179b	-0.0202076232881808	0.0341274893689615	-0.592121590595508	NA	NA	0.55598189905725	0.722009050471375	0.999990885851305	0.888623434902258	7476	3403	0.346709218598704	1	11.6211189494473	NA	11.3158866863228	-0.0202076232881808	NA	-0.0202076232881808	NA	NA	random_intercept
Slu7	-0.0131810606429588	0.0223576113869822	-0.589555852582426	NA	NA	0.555811143670237	0.722094428164882	0.999990885851305	0.888611643275255	7477	3402	0.347009038462204	1	9.66094905882102	9.13393768788896	10.1860055715796	-0.0131810606429588	-0.0131810606429588	-0.0131810606429588	NA	NA	random_intercept
Vrk1	-0.0200261402526266	0.0339636978885061	-0.589633682361889	NA	NA	0.555755805461827	0.722122097269086	0.999990885851305	0.888611643275255	7478	3401	0.347106241187362	1	7.63945824007165	9.06444254302031	6.91509374619626	-0.0200261402526266	-0.0200261402526266	-0.0200261402526266	NA	NA	random_intercept
Map1b	-0.0331404362071993	0.0561911558163547	-0.589780290612097	NA	NA	0.555701230964946	0.722149384517527	0.999990885851305	0.888611643275255	7479	3400	0.347202120397142	1	13.3464145689964	11.9443618892547	13.5147890341929	-0.0331404362071993	-0.0331404362071993	-0.0331404362071993	NA	NA	random_intercept
Rreb1	-0.0383151070195753	0.06496994687424	-0.589735852697256	NA	NA	0.555685309384495	0.722157345307752	0.999990885851305	0.888611643275255	7480	3399	0.347230095588245	1	7.87196633989027	10.8030457718784	8.63962415120326	-0.0383151070195753	-0.0383151070195753	-0.0383151070195753	NA	NA	random_intercept
Ola1	-0.0218245399917968	0.036992329202301	-0.589974745100379	NA	NA	0.555596063131509	0.722201968434246	0.999990885851305	0.888611643275255	7481	3398	0.347386934826176	1	11.4065525475802	10.5076623214729	11.3848387277519	-0.0218245399917968	-0.0218245399917968	-0.0218245399917968	NA	NA	random_intercept
Cln8	-0.0299678148134955	0.0507687440184054	-0.590280799592582	NA	NA	0.555359636804672	0.722320181597664	0.999990885851305	0.888611643275255	7482	3397	0.347802655504843	1	8.27732265375037	6.62006308370824	8.38390644657809	-0.0299678148134955	-0.0299678148134955	-0.0299678148134955	NA	NA	random_intercept
Clec16a	-0.0241245863811995	0.0408207908160105	-0.590987727061316	NA	NA	0.554889028491982	0.722555485754009	0.999990885851305	0.888611643275255	7483	3396	0.348631148219244	1	8.18195360552548	9.34758820288383	9.31295406849241	-0.0241245863811995	-0.0241245863811995	-0.0241245863811995	NA	NA	random_intercept
Taf10	-0.0184585387115418	0.0312209159947886	-0.591223483469316	NA	NA	0.55481957076142	0.72259021461929	0.999990885851305	0.888611643275255	7484	3395	0.348753539169707	1	11.3568265936128	10.7637997840904	11.2860493022835	-0.0184585387115418	-0.0184585387115418	-0.0184585387115418	NA	NA	random_intercept
C1ql3	-0.0501958955047797	0.0848531801058192	-0.591561747505293	NA	NA	0.554486819439719	0.722756590280141	0.999990885851305	0.888583916008435	7485	3394	0.349340279777522	1	12.2186667147656	6.88649181206281	12.2816317468807	-0.0501958955047797	-0.0501958955047797	-0.0501958955047797	NA	NA	random_intercept
Wsb2	-0.0163944122088577	0.0277081792053569	-0.591681325840715	NA	NA	0.554383138714994	0.722808430642503	0.999990885851305	0.888583916008435	7486	3393	0.349523236041108	1	12.9059142756018	13.3962642640741	12.6462280112246	-0.0163944122088577	-0.0163944122088577	-0.0163944122088577	NA	NA	random_intercept
Mmp16	-0.0323168529497488	0.0546023062877569	-0.591858753720719	NA	NA	0.554330689190578	0.722834655404711	0.999990885851305	0.888583916008435	7487	3392	0.349615813728441	1	7.55535830145103	8.95893808177281	8.5599083830354	-0.0323168529497488	-0.0323168529497488	-0.0323168529497488	NA	NA	random_intercept
Fads1	-0.0129374225687356	0.0218586371432177	-0.591867758450339	NA	NA	0.554258510055529	0.722870744972235	0.999990885851305	0.888583916008435	7488	3391	0.349743242839622	1	11.5665309311478	13.5475625741187	11.7943463515956	-0.0129374225687356	-0.0129374225687356	-0.0129374225687356	NA	NA	random_intercept
Ubqln1	-0.0146636512131189	0.0247571027936642	-0.592300776683431	NA	NA	0.554157885027383	0.722921057486308	0.999990885851305	0.888583916008435	7489	3390	0.349920944237027	1	12.7147512379232	12.329558911774	12.6579537377824	-0.0146636512131189	-0.0146636512131189	-0.0146636512131189	NA	NA	random_intercept
Dcaf8	-0.0412844541815182	0.0696904495015436	-0.592397587858918	NA	NA	0.553927468656582	0.723036265671709	0.999990885851305	0.888583916008435	7490	3389	0.350328083582724	1	10.0178858066983	6.18965799589817	10.3749003634022	-0.0412844541815182	-0.0412844541815182	-0.0412844541815182	NA	NA	random_intercept
Nqo2	-0.0195960824128147	0.033071571767506	-0.59253556349168	NA	NA	0.553815534401026	0.723092232799487	0.999990885851305	0.888583916008435	7491	3388	0.350525983680413	1	6.56656287721562	7.89465634919239	6.90994312569934	-0.0195960824128147	-0.0195960824128147	-0.0195960824128147	NA	NA	random_intercept
Itgb4	-0.0350959379261159	0.0591988922242267	-0.59284788291618	NA	NA	0.553603585387048	0.723198207306476	0.999990885851305	0.888583916008435	7492	3387	0.350900916954203	1	5.98021024286479	9.27459839789621	7.09214192596063	-0.0350959379261159	-0.0350959379261159	-0.0350959379261159	NA	NA	random_intercept
Bves	-0.0326136753562093	0.0549569230155927	-0.593440708952282	NA	NA	0.553270434884956	0.723364782557522	0.999990885851305	0.888583916008435	7493	3386	0.35149080047303	1	6.33895183775508	7.35243677889561	6.59842061812434	-0.0326136753562093	-0.0326136753562093	-0.0326136753562093	NA	NA	random_intercept
Adamtsl2	-0.0366677930082543	0.0616901136271112	-0.594386861238326	NA	NA	0.553028594837971	0.723485702581015	0.999990885851305	0.888583916008435	7494	3385	0.351919427215506	1	7.1010538288134	7.80483770392918	7.64308553605208	-0.0366677930082543	-0.0366677930082543	-0.0366677930082543	NA	NA	random_intercept
Klhl7	-0.0331248695254356	0.0557045590689721	-0.594652755161767	NA	NA	0.552611715404882	0.723694142297559	0.999990885851305	0.888195957472563	7495	3384	0.352659115396271	1	11.3937421550922	10.0098337287192	10.2949113726825	-0.0331248695254356	-0.0331248695254356	-0.0331248695254356	NA	NA	random_intercept
Dmxl2	-0.0141619953758418	0.0237361829762147	-0.596641650008895	NA	NA	0.552525081800126	0.723737459099937	0.999990885851305	0.888195957472563	7496	3383	0.352812965180647	1	12.8007645027116	NA	12.4906339598116	-0.0141619953758418	NA	-0.0141619953758418	NA	NA	random_intercept
Gls2	-0.026637095611495	0.0447966865610333	-0.594622005696856	NA	NA	0.552419321130958	0.723790339434521	0.999990885851305	0.888195957472563	7497	3382	0.35300084362583	1	7.17428070904362	9.56942758661095	7.90893170918401	-0.026637095611495	-0.026637095611495	-0.026637095611495	NA	NA	random_intercept
Lix1	-0.0270942568658686	0.0455613424580857	-0.594676438491559	NA	NA	0.552395151091356	0.723802424454322	0.999990885851305	0.888195957472563	7498	3381	0.353043789969822	1	7.94602587748854	8.65440679706401	9.69110511564845	-0.0270942568658686	-0.0270942568658686	-0.0270942568658686	NA	NA	random_intercept
Col5a3	-0.0279772524599235	0.0470350048264489	-0.594817680218271	NA	NA	0.552330186123586	0.723834906938207	0.999990885851305	0.888195957472563	7499	3380	0.353159239978488	1	5.46428828383982	6.14078424669482	5.4852516575898	-0.0279772524599235	-0.0279772524599235	-0.0279772524599235	NA	NA	random_intercept
Ak2	-0.0179362846481484	0.0301469451041153	-0.594961930179118	NA	NA	0.552198163155906	0.723900918422047	0.999990885851305	0.888195957472563	7500	3379	0.353393938245745	1	7.94109815988766	8.88135561109374	8.08780687303449	-0.0179362846481484	-0.0179362846481484	-0.0179362846481484	NA	NA	random_intercept
Rilp	-0.0429311467578907	0.0721499290420462	-0.595026874286628	NA	NA	0.552148383129977	0.723925808435011	0.999990885851305	0.888195957472563	7501	3378	0.353482459982132	1	6.53564118537782	7.8619021714608	5.96021853469373	-0.0429311467578907	-0.0429311467578907	-0.0429311467578907	NA	NA	random_intercept
Rif1	-0.0474068913847761	0.079647635535669	-0.595207768139528	NA	NA	0.552100635869295	0.723949682065352	0.999990885851305	0.888195957472563	7502	3377	0.353567381035305	1	8.85876690467747	6.05592941880609	8.23618242793776	-0.0474068913847761	-0.0474068913847761	-0.0474068913847761	NA	NA	random_intercept
Ythdc1	-0.0196173602567101	0.0329420087159347	-0.595511962426893	NA	NA	0.55197790407515	0.724011047962425	0.999990885851305	0.888195957472563	7503	3376	0.353785729445761	1	10.9405474390402	10.3708982529384	10.8705757906631	-0.0196173602567101	-0.0196173602567101	-0.0196173602567101	NA	NA	random_intercept
Pgm2l1	-0.0330126956746495	0.0554260802295103	-0.595616639999605	NA	NA	0.551786144458925	0.724106927770537	0.999990885851305	0.888195957472563	7504	3375	0.354127065849333	1	12.9984597518547	9.8372387844492	12.8073679635518	-0.0330126956746495	-0.0330126956746495	-0.0330126956746495	NA	NA	random_intercept
Myom1	-0.0359306786744155	0.0602998856369185	-0.595866448085218	NA	NA	0.551609446986765	0.724195276506618	0.999990885851305	0.888195957472563	7505	3374	0.35444178862619	1	5.8747917893726	6.5281445890752	4.85037653007974	-0.0359306786744155	-0.0359306786744155	-0.0359306786744155	NA	NA	random_intercept
Sass6	-0.0360207221213422	0.0602443509558183	-0.597910369185635	NA	NA	0.55137333575044	0.72431333212478	0.999990885851305	0.888195957472563	7506	3373	0.354862631181639	1	6.43942379934752	6.30089946838055	6.02703212887008	-0.0360207221213422	-0.0360207221213422	-0.0360207221213422	NA	NA	random_intercept
Egr4	-0.0588998107307794	0.0987401418835841	-0.596513328897411	NA	NA	0.551221040382161	0.724389479808919	0.999990885851305	0.888195957472563	7507	3372	0.355134260584208	1	7.71089079113761	9.95337108071393	8.67020725801915	-0.0588998107307794	-0.0588998107307794	-0.0588998107307794	NA	NA	random_intercept
Spryd3	-0.03134659614108	0.0525354139904136	-0.596675532942407	NA	NA	0.551066835855311	0.724466582072345	0.999990885851305	0.888195957472563	7508	3371	0.355409438607929	1	10.2345666458665	5.95070712000242	10.7804131648906	-0.03134659614108	-0.03134659614108	-0.03134659614108	NA	NA	random_intercept
Wdr45b	-0.0120278490142778	0.0201512479062335	-0.596878618646595	NA	NA	0.5509606562557	0.72451967187215	0.999990885851305	0.888195957472563	7509	3370	0.355599000114978	1	11.0922779771047	11.1992598482869	11.0525463596217	-0.0120278490142778	-0.0120278490142778	-0.0120278490142778	NA	NA	random_intercept
Cdc25b	-0.0337378600577143	0.0565246085351188	-0.596870300070331	NA	NA	0.550949719055878	0.724525140472061	0.999990885851305	0.888195957472563	7510	3369	0.355618530093764	1	6.69969427955945	7.09656361322174	6.5717948227864	-0.0337378600577143	-0.0337378600577143	-0.0337378600577143	NA	NA	random_intercept
Hdlbp	-0.0116954994984959	0.0195904890816036	-0.596998852339962	NA	NA	0.550835817258143	0.724582091370928	0.999990885851305	0.888195957472563	7511	3368	0.355821961719158	1	11.1883002385314	12.6395364148448	11.0709680766769	-0.0116954994984959	-0.0116954994984959	-0.0116954994984959	NA	NA	random_intercept
Ftsj1	-0.017585924027053	0.0294495816689158	-0.59715361069509	NA	NA	0.550767988414962	0.724616005792519	0.999990885851305	0.888195957472563	7512	3367	0.355943143297637	1	9.1163390941417	8.29394586474937	9.26266467208658	-0.017585924027053	-0.017585924027053	-0.017585924027053	NA	NA	random_intercept
Mgst1	-0.0342448937066167	0.0572477983329015	-0.598187086732652	NA	NA	0.550577604733208	0.724711197633396	0.999990885851305	0.888195957472563	7513	3366	0.356283428250428	1	9.09568028222492	9.08345199735873	9.24178970308543	-0.0342448937066167	-0.0342448937066167	-0.0342448937066167	NA	NA	random_intercept
Icam1	-0.0285355824282024	0.0477436976367925	-0.597682706632511	NA	NA	0.55037832195092	0.72481083902454	0.999990885851305	0.888195957472563	7514	3365	0.356639855384312	1	5.09220721953962	7.56605798510116	5.03731555790759	-0.0285355824282024	-0.0285355824282024	-0.0285355824282024	NA	NA	random_intercept
Nmd3	-0.045092052227608	0.075423043974348	-0.597855109679002	NA	NA	0.550361551863968	0.724819224068016	0.999990885851305	0.888195957472563	7515	3364	0.356669860543747	1	8.65692783654183	6.66446902723188	8.29676225128493	-0.045092052227608	-0.045092052227608	-0.045092052227608	NA	NA	random_intercept
Ppic	-0.0315274589952786	0.0527290713802756	-0.597914170873718	NA	NA	0.550230723261335	0.724884638369333	0.999990885851305	0.888195957472563	7516	3363	0.356903998808292	1	7.09313766462336	8.8608725814916	5.82887091610471	-0.0315274589952786	-0.0315274589952786	-0.0315274589952786	NA	NA	random_intercept
Fam122b	-0.0210386049739683	0.0351699815441967	-0.598197782604177	NA	NA	0.550037178390128	0.724981410804936	0.999990885851305	0.888195957472563	7517	3362	0.357250568869802	1	6.31903279295424	7.12828718051816	5.91980290210621	-0.0210386049739683	-0.0210386049739683	-0.0210386049739683	NA	NA	random_intercept
Gemin8	-0.0248870734633092	0.0414874338688252	-0.599870156876827	NA	NA	0.550009723931178	0.724995138034411	0.999990885851305	0.888195957472563	7518	3361	0.357299748532824	1	6.71238855916998	NA	7.07243750212544	-0.0248870734633092	NA	-0.0248870734633092	NA	NA	random_intercept
Plgrkt	-0.0150637143656843	0.0251539915873877	-0.59885979977974	NA	NA	0.549598570625793	0.725200714687104	0.999990885851305	0.888195957472563	7519	3360	0.35803680461926	1	8.97549876363301	10.3385609459969	8.48125947465939	-0.0150637143656843	-0.0150637143656843	-0.0150637143656843	NA	NA	random_intercept
Smc4	-0.0273039718803804	0.0454634917551956	-0.600569178174928	NA	NA	0.549503278032448	0.725248360983776	0.999990885851305	0.888195957472563	7520	3359	0.358207778599237	1	7.81050190770365	NA	6.38675163325639	-0.0273039718803804	NA	-0.0273039718803804	NA	NA	random_intercept
Rnft1	-0.0432278574295387	0.0720253296594149	-0.6001757664137	NA	NA	0.549022791928194	0.725488604035903	0.999990885851305	0.888195957472563	7521	3358	0.359070711632512	1	7.6055049376226	6.25977474605205	6.89608297566877	-0.0432278574295387	-0.0432278574295387	-0.0432278574295387	NA	NA	random_intercept
Lgalsl	-0.0290483265038148	0.0484305814739419	-0.59979305677848	NA	NA	0.549020404931608	0.725489797534196	0.999990885851305	0.888195957472563	7522	3357	0.359075002100845	1	11.4574052122502	8.93654880814369	10.8857032531629	-0.0290483265038148	-0.0290483265038148	-0.0290483265038148	NA	NA	random_intercept
Tsn	-0.0548052257940183	0.0912596376623841	-0.600541786027803	NA	NA	0.548531696400397	0.725734151799801	0.999990885851305	0.888195957472563	7523	3356	0.359954157410357	1	11.0505387535417	7.81122227074403	10.7436214811823	-0.0548052257940183	-0.0548052257940183	-0.0548052257940183	NA	NA	random_intercept
Hfe	-0.0337415291665643	0.0561747783113625	-0.60065264484968	NA	NA	0.548402380024197	0.725798809987902	0.999990885851305	0.888195957472563	7524	3355	0.36018703388492	1	6.31883098214763	7.94077975926973	6.16710348556543	-0.0337415291665643	-0.0337415291665643	-0.0337415291665643	NA	NA	random_intercept
Rragd	-0.0294936707652545	0.0490604879062336	-0.60116953630025	NA	NA	0.548095662539606	0.725952168730197	0.999990885851305	0.888195957472563	7525	3354	0.360739788855454	1	10.4737909249509	8.17109399902571	10.3741767674398	-0.0294936707652545	-0.0294936707652545	-0.0294936707652545	NA	NA	random_intercept
Use1	-0.0148249076821591	0.0246379532062634	-0.60171019719245	NA	NA	0.547700096806915	0.726149951596543	0.999990885851305	0.888195957472563	7526	3353	0.361453514663083	1	10.502782243473	12.4967241556767	10.7660805097473	-0.0148249076821591	-0.0148249076821591	-0.0148249076821591	NA	NA	random_intercept
Slc25a29	-0.0243035975845987	0.040346539001791	-0.602371310796195	NA	NA	0.547506350721302	0.726246824639349	0.999990885851305	0.888195957472563	7527	3352	0.361803444354688	1	8.65346302217367	8.35087845328611	8.68701174097844	-0.0243035975845987	-0.0243035975845987	-0.0243035975845987	NA	NA	random_intercept
Atp6v1b2	-0.0173452050542219	0.0288009901361397	-0.602243359420376	NA	NA	0.547398080370021	0.72630095981499	0.999990885851305	0.888195957472563	7528	3351	0.36199909459711	1	13.0420878528678	13.8422060391981	13.5635500899862	-0.0173452050542219	-0.0173452050542219	-0.0173452050542219	NA	NA	random_intercept
Zfp280b	-0.0214543607106517	0.035583046289193	-0.6029377174817	NA	NA	0.54732396853761	0.726338015731195	0.999990885851305	0.888195957472563	7529	3350	0.362133060122382	1	7.77662235946285	8.11186142789637	8.19431572805757	-0.0214543607106517	-0.0214543607106517	-0.0214543607106517	NA	NA	random_intercept
Naga	-0.0224386840643771	0.0371706978489338	-0.603665934806245	NA	NA	0.547163660242384	0.726418169878808	0.999990885851305	0.888195957472563	7530	3349	0.362422951015432	1	7.99189389371126	7.67559214533385	7.88488733913157	-0.0224386840643771	-0.0224386840643771	-0.0224386840643771	NA	NA	random_intercept
Lrrc6	-0.0293163746964337	0.0486532774752435	-0.60255703660151	NA	NA	0.547137022152459	0.726431488923771	0.999990885851305	0.888195957472563	7531	3348	0.362471136881723	1	4.82251872787256	6.86446665996712	4.9594087607522	-0.0293163746964337	-0.0293163746964337	-0.0293163746964337	NA	NA	random_intercept
Slc25a11	-0.0144182835082834	0.023859702377646	-0.604294357074284	NA	NA	0.546644781814339	0.726677609092831	0.999990885851305	0.888195957472563	7532	3347	0.363362340410703	1	11.0395139987145	11.045034765395	10.9519416334963	-0.0144182835082834	-0.0144182835082834	-0.0144182835082834	NA	NA	random_intercept
Hnrnpdl	-0.048865256821515	0.0809155232771661	-0.603904601273271	NA	NA	0.546272518430107	0.726863740784946	0.999990885851305	0.887978549833041	7533	3346	0.364037316141037	1	13.4599269955156	8.89015856569984	13.3772593871826	-0.048865256821515	-0.048865256821515	-0.048865256821515	NA	NA	random_intercept
Nufip2	-0.0368567848849731	0.0608773687066954	-0.605426707296557	NA	NA	0.546040668012472	0.726979665993764	0.999990885851305	0.887867023414001	7534	3345	0.364458131521872	1	9.55195211809006	NA	9.55195211809006	-0.0368567848849731	NA	-0.0368567848849731	NA	NA	random_intercept
Alas1	-0.0146296840318479	0.0242124798989274	-0.604220802367953	NA	NA	0.546033581392458	0.726983209303771	0.999990885851305	0.887867023414001	7535	3344	0.364470999171019	1	9.99021377516462	11.9590641320096	10.2542599354569	-0.0146296840318479	-0.0146296840318479	-0.0146296840318479	NA	NA	random_intercept
Ctf1	-0.0291394407452375	0.0482008511414734	-0.604542037228989	NA	NA	0.545928053172452	0.727035973413774	0.999990885851305	0.887867023414001	7536	3343	0.364662650482348	1	6.50550784337647	7.3291188085279	6.79701711696429	-0.0291394407452375	-0.0291394407452375	-0.0291394407452375	NA	NA	random_intercept
Map7d2	-0.0404564685378169	0.0667283599647208	-0.606285971350205	NA	NA	0.544691452353551	0.727654273823225	0.999990885851305	0.886468225419198	7537	3342	0.366913588210522	1	12.1122215783885	7.30000930155754	11.6839219200773	-0.0404564685378169	-0.0404564685378169	-0.0404564685378169	NA	NA	random_intercept
Zfp385c	-0.0269933242905531	0.0445081024282035	-0.606481130803011	NA	NA	0.544534662346239	0.727732668826881	0.999990885851305	0.886468225419198	7538	3341	0.367199663384993	1	5.12636458027845	6.5679521546801	5.04495652495281	-0.0269933242905531	-0.0269933242905531	-0.0269933242905531	NA	NA	random_intercept
Ankhd1	-0.0337825950973381	0.0524055142384112	-0.644638175739468	NA	NA	0.544296727219986	0.727851636390007	0.999990885851305	0.886356257290271	7539	3340	0.367634085155025	1	8.84466319316415	NA	8.81349098476964	-0.0337825950973381	NA	-0.0337825950973381	NA	NA	random_intercept
Plk1	-0.025316875255591	0.0416983111144479	-0.607143900531238	NA	NA	0.544095701996407	0.727952149001796	0.999990885851305	0.886294256711129	7540	3339	0.368001390638586	1	6.08163062526394	7.14468077027728	5.77666303584591	-0.025316875255591	-0.025316875255591	-0.025316875255591	NA	NA	random_intercept
Tmem198	-0.0282768944551617	0.0465618220535819	-0.607297850642992	NA	NA	0.544018224234175	0.727990887882913	0.999990885851305	0.886294256711129	7541	3338	0.368143021982631	1	8.94222989898017	10.1490657547875	9.26182054040749	-0.0282768944551617	-0.0282768944551617	-0.0282768944551617	NA	NA	random_intercept
Tmc6	-0.0267662472408997	0.0440663827124547	-0.607407406583764	NA	NA	0.543921122234159	0.72803943888292	0.999990885851305	0.886294256711129	7542	3337	0.368320579584518	1	5.32311199165577	7.57393650077393	5.4048251715794	-0.0267662472408997	-0.0267662472408997	-0.0267662472408997	NA	NA	random_intercept
Sez6l	-0.0215482582062707	0.0354564509309817	-0.607738722869239	NA	NA	0.543702232666588	0.728148883666706	0.999990885851305	0.886294256711129	7543	3336	0.368721048918822	1	10.233642644709	12.3356077188238	10.9045719428811	-0.0215482582062707	-0.0215482582062707	-0.0215482582062707	NA	NA	random_intercept
Prrc1	-0.0246553568736839	0.0405333813602667	-0.608272886353681	NA	NA	0.543519963000247	0.728240018499877	0.999990885851305	0.886294256711129	7544	3335	0.369054747616495	1	8.87023730862515	8.11526002051299	8.71973624253081	-0.0246553568736839	-0.0246553568736839	-0.0246553568736839	NA	NA	random_intercept
Erc2	-0.0285298477317036	0.0468620728889302	-0.608804646762499	NA	NA	0.543273904055223	0.728363047972389	0.999990885851305	0.886282772692369	7545	3334	0.369505559355048	1	12.9029632236011	12.1254077401084	12.6409936898157	-0.0285298477317036	-0.0285298477317036	-0.0285298477317036	NA	NA	random_intercept
Matr3	-0.0166175677775037	0.027275396479156	-0.609251190544672	NA	NA	0.543248249357679	0.72837587532116	0.999990885851305	0.886282772692369	7546	3333	0.369552583765184	1	14.1562070691691	13.8492646169854	13.7669918767741	-0.0166175677775037	-0.0166175677775037	-0.0166175677775037	NA	NA	random_intercept
