Sample	het_TASTPM_18m_Hipp_rep1	het_TASTPM_18m_Hipp_rep2	het_TASTPM_18m_Hipp_rep3	het_TASTPM_18m_Hipp_rep4	het_TASTPM_2m_Hipp_rep1	het_TASTPM_2m_Hipp_rep2	het_TASTPM_2m_Hipp_rep3	het_TASTPM_2m_Hipp_rep4	het_TASTPM_4m_Hipp_rep1	het_TASTPM_4m_Hipp_rep2	het_TASTPM_4m_Hipp_rep3	het_TASTPM_4m_Hipp_rep4	het_TASTPM_8m_Hipp_rep1	het_TASTPM_8m_Hipp_rep2	het_TASTPM_8m_Hipp_rep3	het_TASTPM_8m_Hipp_rep4	ho_TASTPM_18m_Hipp_rep1	ho_TASTPM_18m_Hipp_rep2	ho_TASTPM_18m_Hipp_rep3	ho_TASTPM_2m_Hipp_rep1	ho_TASTPM_2m_Hipp_rep2	ho_TASTPM_2m_Hipp_rep3	ho_TASTPM_2m_Hipp_rep4	ho_TASTPM_4m_Hipp_rep1	ho_TASTPM_4m_Hipp_rep2	ho_TASTPM_4m_Hipp_rep3	ho_TASTPM_4m_Hipp_rep4	ho_TASTPM_8m_Hipp_rep1	ho_TASTPM_8m_Hipp_rep2	ho_TASTPM_8m_Hipp_rep3	ho_TASTPM_8m_Hipp_rep4	TAS10_18m_Hipp_rep1	TAS10_18m_Hipp_rep2	TAS10_18m_Hipp_rep3	TAS10_18m_Hipp_rep4	TAS10_2m_Hipp_rep1	TAS10_2m_Hipp_rep2	TAS10_2m_Hipp_rep3	TAS10_2m_Hipp_rep4	TAS10_4m_Hipp_rep1	TAS10_4m_Hipp_rep2	TAS10_8m_Hipp_rep1	TAS10_8m_Hipp_rep2	TAS10_8m_Hipp_rep3	TAU_18m_Hipp_rep1	TAU_18m_Hipp_rep2	TAU_18m_Hipp_rep3	TAU_2m_Hipp_rep1	TAU_2m_Hipp_rep2	TAU_2m_Hipp_rep3	TAU_2m_Hipp_rep4	TAU_4m_Hipp_rep1	TAU_4m_Hipp_rep2	TAU_4m_Hipp_rep3	TAU_4m_Hipp_rep4	TAU_8m_Hipp_rep1	TAU_8m_Hipp_rep2	TAU_8m_Hipp_rep3	TAU_8m_Hipp_rep4	TPM_18m_Hipp_rep1	TPM_18m_Hipp_rep2	TPM_18m_Hipp_rep3	TPM_2m_Hipp_rep1	TPM_2m_Hipp_rep2	TPM_2m_Hipp_rep3	TPM_2m_Hipp_rep4	TPM_4m_Hipp_rep1	TPM_4m_Hipp_rep2	TPM_4m_Hipp_rep3	TPM_4m_Hipp_rep4	TPM_8m_Hipp_rep1	TPM_8m_Hipp_rep2	TPM_8m_Hipp_rep3	TPM_8m_Hipp_rep4	WT_18m_Hipp_rep1	WT_18m_Hipp_rep2	WT_18m_Hipp_rep3	WT_18m_Hipp_rep4	WT_18m_Hipp_rep5	WT_18m_Hipp_rep6	WT_18m_Hipp_rep7	WT_2m_Hipp_rep1	WT_2m_Hipp_rep10	WT_2m_Hipp_rep11	WT_2m_Hipp_rep12	WT_2m_Hipp_rep2	WT_2m_Hipp_rep3	WT_2m_Hipp_rep4	WT_2m_Hipp_rep5	WT_2m_Hipp_rep6	WT_2m_Hipp_rep7	WT_2m_Hipp_rep8	WT_2m_Hipp_rep9	WT_4m_Hipp_rep1	WT_4m_Hipp_rep2	WT_4m_Hipp_rep3	WT_4m_Hipp_rep4	WT_4m_Hipp_rep5	WT_4m_Hipp_rep6	WT_4m_Hipp_rep7	WT_4m_Hipp_rep8	WT_4m_Hipp_rep9	WT_8m_Hipp_rep1	WT_8m_Hipp_rep10	WT_8m_Hipp_rep2	WT_8m_Hipp_rep3	WT_8m_Hipp_rep4	WT_8m_Hipp_rep5	WT_8m_Hipp_rep6	WT_8m_Hipp_rep7	WT_8m_Hipp_rep8	WT_8m_Hipp_rep9
WT_2m_Hipp_rep2	0.983768590249041	0.973429520975057	0.980109350423247	0.981626527196345	0.995528005656262	0.993557992582046	0.987550496711184	0.994066005525212	0.991350751625179	0.980653212936147	0.97804721031897	0.970467220271432	0.988213326417774	0.973092615020993	0.981205480057392	0.975522102177802	0.98305778612066	0.984323888963726	0.983665630968796	0.976732609187312	0.97953818362328	0.965828529796089	0.965681091682235	0.973819670675817	0.975662209354902	0.972396825510284	0.966771209318778	0.97339285050839	0.989683861872562	0.972889952840142	0.973231432019591	0.991589138044035	0.991974433430908	0.976566576112989	0.977748176951744	0.976958507857716	0.983450496978598	0.976741310623171	0.977470652651762	0.983290855902949	0.982323521157284	0.991825299520866	0.976190779552411	0.965146181421173	0.968998131397574	0.955477627985071	0.979619359497493	0.974885964117867	0.99456768725388	0.989781245760315	0.979670424765031	0.979597634276234	0.975326768048716	0.981204439936403	0.952264807953144	0.980418069625382	0.976126614931782	0.980492469102894	0.985360923164007	0.98066585264612	0.980056516653183	0.970389575850963	0.993086529977909	0.96762991813918	0.978851384953245	0.951419507639877	0.993577692097127	0.963954493268306	0.980000909694522	0.98521015912506	0.990326423172281	0.993196342801079	0.98544696574115	0.975502841955213	0.991462240024533	0.99168412368947	0.987848345329946	0.975737408260739	0.975021464185302	0.977982452873574	0.976316683211899	0.993736731339992	0.975204964284154	0.97124196023615	0.971386824695948	NA	0.976334140324408	0.987682450237838	0.975498736904824	0.976113897933966	0.981008405105518	0.978082436311329	0.981372357039394	0.989567126234198	0.987367926583986	0.983152469474972	0.977311092322276	0.97773979752903	0.985823860115431	0.983545820362124	0.9839458870522	0.984893998267034	0.987693211120771	0.971262037848101	0.992743454767256	0.990657895113222	0.993642261431322	0.969557129831879	0.985951219339331	0.983515972954015	0.986101812665997	0.9795491580951
WT_2m_Hipp_rep3	0.989700472518752	0.992732103319446	0.989320155136001	0.986979855136747	0.974699276470603	0.971244407588904	0.98344292998404	0.977059380934064	0.972799418358758	0.9850553588794	0.99180128778117	0.987495607336573	0.9864228796163	0.993759021598829	0.991173692750535	0.990801013631791	0.958890758108363	0.959615337061123	0.956938762524621	0.989468595685932	0.99116971477599	0.97471154699518	0.989463326516273	0.992638074387253	0.971793762133728	0.987852848391002	0.968614599212341	0.964347801681758	0.971863151254588	0.986692194038114	0.989322357712134	0.971425860069272	0.976414341093701	0.992342752913396	0.992018413482568	0.994078451497134	0.982214191663485	0.992985350810445	0.989711167339638	0.988901313198408	0.99073980099346	0.967435428557556	0.991769521938972	0.991044255942671	0.940755208015992	0.947967746395411	0.966223695951727	0.949744886613252	0.978390854974983	0.989844722240411	0.990229486651703	0.975384064924334	0.994321828750428	0.990499558865955	0.968402866812146	0.993965700798388	0.994130610624962	0.991412745314372	0.991539170317235	0.991633486168072	0.9933400542651	0.992573206593866	0.971420334956888	0.992129293325326	0.99256238774627	0.986635682237062	0.977815922741444	0.980665131986246	0.992376570446075	0.99250355914962	0.970880089107662	0.970939169572021	0.99139374252053	0.990897708079047	0.970029235673836	0.970794057355936	0.980814379884384	0.993322822620107	0.991106288141101	0.994378607004211	0.991700184948601	0.9742379481535	0.993648460066032	0.993492277867092	0.990907706776316	0.976334140324408	NA	0.990475302838187	0.991699492970116	0.994246779005585	0.992182921891919	0.99207684227856	0.991114173930312	0.972471736426594	0.991383207847249	0.991558655520547	0.992475697591364	0.992757839900703	0.991972457774455	0.989632349056747	0.9913819314291	0.98665694330547	0.967309732927472	0.987421433998071	0.970043906655499	0.984749901176087	0.978651864868888	0.987290191330758	0.989130693012843	0.989748283451262	0.989598860076334	0.986832632825387
WT_2m_Hipp_rep4	0.991646093400006	0.988053656278387	0.989444354585492	0.988964989906195	0.987352281869447	0.987072644457381	0.990055138124089	0.988933536779052	0.988398956079768	0.988150053253357	0.99058551137594	0.98299658930466	0.990874666979253	0.987950494123247	0.99075706673884	0.990345446117381	0.976501485945763	0.97623670499353	0.97441456099975	0.988731494938947	0.989247082719247	0.975963725279604	0.982948897459575	0.989303680076724	0.98048879786616	0.988395865234943	0.973813653766607	0.974519631886645	0.981157227897166	0.986856062366244	0.986377591186163	0.98400300987345	0.98733874822185	0.991955156953236	0.990311255322014	0.991460585933455	0.992628634615375	0.991964240127858	0.989840000797308	0.988212764564963	0.993229464461344	0.985427125018317	0.99184264198743	0.982748955045544	0.953793954229334	0.951669664439585	0.975421317128391	0.968978427410994	0.990488840989148	0.996307626525757	0.991440634863813	0.983452544633794	0.991555378969346	0.993217464587935	0.969231878325414	0.993375748185881	0.991778523680907	0.990681730173257	0.992847483677689	0.990023493064619	0.990927341110072	0.985231066698189	0.983733481936269	0.987364708045354	0.988605198013431	0.973629834807359	0.986114132059475	0.973823472325875	0.991717708741246	0.992923670383267	0.986865820095872	0.985586710937215	0.994778163135289	0.990834644876433	0.986099888743941	0.987315683466288	0.983937574776093	0.989331710099071	0.989782150787761	0.99186647024148	0.991572610640936	0.986834169383843	0.986566963565647	0.987552482151303	0.981813440712787	0.987682450237838	0.990475302838187	NA	0.992001718578757	0.99239763309641	0.993424166807551	0.99133813521848	0.992741574055646	0.984474161564395	0.996710283874535	0.992526023890924	0.991168356749372	0.992792819712342	0.991702513204316	0.993084704359302	0.99014109410654	0.988595219101709	0.984071299581336	0.980122053466487	0.985862072053684	0.990418336160647	0.987398190541667	0.986895221277365	0.996135361194413	0.993346169736733	0.994041942632512	0.991247267205703
WT_2m_Hipp_rep5	0.985888853961937	0.989952993968465	0.986287722780316	0.98642738400097	0.975614402365786	0.975433202662788	0.988282016624682	0.9810140205424	0.978897846589982	0.98926607773497	0.993174951994585	0.98740081260305	0.983789282646409	0.990760899411973	0.99023998593269	0.992366261652642	0.964583722014467	0.965399399733485	0.96116025782328	0.989886461018906	0.990316641893684	0.978394277135891	0.991469407918317	0.993547784710727	0.977619439353153	0.992924410538659	0.974089736083289	0.96794998379844	0.970204002624392	0.985139000237544	0.984936830561673	0.976030818083576	0.978621630480629	0.992911245524125	0.99288532749036	0.994906626078772	0.990089935906823	0.994526290953645	0.993330051237191	0.987342916537794	0.993323152210317	0.974541605807	0.994559984973147	0.989485968506225	0.938740072790531	0.950276439593795	0.96550567111896	0.957501569955425	0.982278543675353	0.989117480057824	0.988129540765403	0.981811655793063	0.995536992215178	0.992102542247185	0.972822167581887	0.99254404277618	0.994901133083074	0.991874403885224	0.989452745398241	0.988650504678202	0.989793479931118	0.988560562620758	0.970713975778477	0.990177585235157	0.989947903756635	0.982471748842337	0.976097491023266	0.977122397379306	0.992730895837128	0.989891472159138	0.978297913927345	0.972345890675458	0.989165403758337	0.995447015981699	0.973169490866535	0.975812042390265	0.978443129767765	0.993023373633539	0.989110213796611	0.990789996436979	0.993508375294564	0.973913354456177	0.988859724981865	0.992726101574476	0.985520195825517	0.975498736904824	0.991699492970116	0.992001718578757	NA	0.995051432998202	0.993556439360084	0.993838149293203	0.994191046408735	0.972388372589304	0.991658626766983	0.989906175445984	0.993658595444573	0.994930591351765	0.989033077028112	0.991772137085087	0.988771877494431	0.987000600234203	0.975469898773538	0.98350920409202	0.975311960987395	0.985766092115975	0.978137827237649	0.993235541567315	0.991836000488769	0.99081381774316	0.99215522184036	0.992661077484425
WT_2m_Hipp_rep6	0.988360461698037	0.992009126497921	0.987794581268645	0.987150497687766	0.975866668582586	0.97402655669209	0.986818415561227	0.979200914563929	0.976770938995283	0.987342074566707	0.993587517833959	0.988860601539601	0.985946039942069	0.993234687200408	0.991081479899681	0.993055348884188	0.962189405229102	0.962465522655882	0.959281292272963	0.991381143742102	0.991740415170016	0.97887897890695	0.991727520586904	0.994428411772718	0.975732288325094	0.992411719676271	0.972113045448848	0.967682099581049	0.970410411950777	0.987315588160647	0.987498452127055	0.973368328690397	0.977235105126563	0.994008109517876	0.993521445233621	0.995387233594448	0.987977819461248	0.995250059747702	0.992965502641482	0.988038442436554	0.992601376457766	0.972203870836207	0.994496451961379	0.991279351339104	0.938296981468871	0.949028419515665	0.965331904392485	0.955186782380685	0.980487253780574	0.991317741756158	0.990735333436946	0.97952913308615	0.996147632544214	0.99308516416646	0.972776514166523	0.994164612346751	0.996048453414455	0.99204605200696	0.990643444517251	0.990756351359527	0.992114334285667	0.991727018470258	0.970853301862261	0.992599360977822	0.991213516726456	0.985841088214845	0.976394392543743	0.97906564712769	0.992872963035961	0.991565262957503	0.975374024024897	0.972090324893629	0.992039894255736	0.994784869477666	0.972277088165731	0.974406303803024	0.978921911750404	0.993726348984636	0.991591917136357	0.992811283483928	0.993938690664576	0.974882653381956	0.99126439725745	0.993815400014583	0.987794547228465	0.976113897933966	0.994246779005585	0.99239763309641	0.995051432998202	NA	0.994630609384813	0.994356312117499	0.9943485592639	0.972643990552317	0.992926303817689	0.99143046941179	0.995050605842803	0.994627277339201	0.990632265110389	0.991872501440677	0.989796278390461	0.986692104392623	0.972740445980481	0.984887391077944	0.973526894359754	0.985240568012474	0.97849343136098	0.991496932109126	0.991320989135869	0.991391784846098	0.991891121246719	0.991024478616754
WT_2m_Hipp_rep7	0.989480980935074	0.990217139087109	0.989666107806792	0.990611980516056	0.981520165228725	0.979985190459929	0.989860576050922	0.984210509975554	0.981829853498415	0.990764789059206	0.994697465401119	0.987142533231637	0.988517213530968	0.991556690899272	0.991752043470713	0.992880174821757	0.969717040575819	0.97059961524314	0.967225014139538	0.993544114157589	0.99305888179008	0.981382611094404	0.991321534816701	0.993396693825216	0.979514514647786	0.990905152662318	0.976870410771511	0.972988755943495	0.976247497449686	0.987824505204707	0.987894466060725	0.980143755476334	0.982339097684791	0.993567865025166	0.992404651149645	0.99386233229119	0.989202554415393	0.99415007529628	0.994363123998594	0.991432817593515	0.994903114158581	0.977950332936592	0.993449619086129	0.989970712582334	0.94700887902749	0.954730158398441	0.971913577042664	0.962266822087345	0.984722256945451	0.992517242031985	0.990218504094469	0.982604283736994	0.994384352645618	0.992991538239601	0.97349318209488	0.993651264543836	0.993820087588397	0.993733668862296	0.992208781845426	0.993042034800466	0.993211695897406	0.990927758639589	0.976973465999658	0.990208739019332	0.990348556309489	0.983739061928601	0.98107537382334	0.977822784263728	0.994721304120635	0.993731435900509	0.981306660986673	0.978240329128802	0.992685373198868	0.993494323673016	0.978444213270208	0.980380656047314	0.983257069269568	0.992475706874752	0.9917625198465	0.992052447813378	0.993589570482426	0.979456305725356	0.990852993453976	0.993407965970297	0.987697077991201	0.981008405105518	0.992182921891919	0.993424166807551	0.993556439360084	0.994630609384813	NA	0.99551399176653	0.995961510263005	0.977332454195394	0.993924901355915	0.993912924630366	0.995480393332975	0.994694436617853	0.99283601043905	0.993938997587676	0.991711665425668	0.990007787270935	0.977832493593609	0.986257081515445	0.979161221736689	0.98915838477204	0.983445399466237	0.989803528557127	0.992431870299083	0.993927768011199	0.994045821628934	0.993228779997393
WT_2m_Hipp_rep8	0.987084675438165	0.989295090606057	0.988565707028884	0.989101499297113	0.978528570168611	0.976852678956914	0.989092058940452	0.982137645879569	0.97925028935984	0.990630741149084	0.995496993351994	0.987616203650976	0.986570845657138	0.99154130798226	0.990702525569312	0.993050245331487	0.965596434149285	0.96679872206581	0.962604557982708	0.993120250838762	0.993678383947417	0.981822706289158	0.992989508477394	0.993604126167029	0.978155055489624	0.991164083559241	0.977089326041235	0.970255884055383	0.972987825771578	0.985784650556327	0.986265030359363	0.977525380472623	0.979971511568353	0.992799847902982	0.992032111410086	0.994318374944501	0.987540423660703	0.994034954315636	0.994501704765834	0.990418068169926	0.994266753531714	0.974929081568645	0.993518227462761	0.990640148283906	0.941127968157272	0.951992487844827	0.967408161345095	0.959448429857066	0.982926740246947	0.990121586480185	0.989547243535534	0.982013741925252	0.994957760670685	0.992507998334911	0.972666105840204	0.992561447610592	0.994130675958721	0.994195779318374	0.991320697488689	0.992237648192484	0.993249099552458	0.991546110535408	0.973512193777139	0.98927403015633	0.989975750972308	0.984086779063896	0.978410547233402	0.976826215964763	0.994830429616886	0.992721987129646	0.978748899467174	0.974396930473623	0.990387346293044	0.993389251033593	0.974511385002184	0.97711219643553	0.981388474706996	0.9932418107115	0.99169546966387	0.9916644675383	0.993549973906578	0.976573063876347	0.99155383494878	0.994180002909878	0.988155207782703	0.978082436311329	0.99207684227856	0.99133813521848	0.993838149293203	0.994356312117499	0.99551399176653	NA	0.995546740337744	0.974874929246981	0.992051690579674	0.993004659215824	0.995850425321838	0.994038595215708	0.992047608640622	0.993673079841457	0.991096451438151	0.989708868751388	0.975444285383199	0.986855007980576	0.976740004722425	0.987573553986099	0.980838005667586	0.990791272044535	0.99080837189658	0.993050011738994	0.993391745090873	0.993386964098186
WT_2m_Hipp_rep9	0.988356772157706	0.989504043034345	0.989310022010089	0.990296060264906	0.981874456020869	0.981065452688875	0.991292278851007	0.985633880135403	0.983326147200326	0.991612882447156	0.994749752489423	0.987080978199022	0.988341323789898	0.990836666640091	0.99131833716376	0.993232280161369	0.970274943471956	0.971083643423421	0.967273866374318	0.993280032805636	0.993254944082141	0.982095584665862	0.991775770986606	0.993210967499541	0.980410926319241	0.991992384438703	0.977451253219481	0.973428256130092	0.976424813889861	0.986073809271969	0.986220751232177	0.981775374515269	0.983362913764859	0.993125629323135	0.992408539409953	0.993700923165352	0.99116179743413	0.99465288185119	0.99598180585226	0.991378136916881	0.994879048899675	0.979672268434211	0.993625636271325	0.989154514124082	0.945755035654602	0.954615274466597	0.971084692017022	0.962728689529507	0.985950486650131	0.991423670169665	0.989591608476875	0.984067385419224	0.994240979524265	0.992339175220261	0.971789325504511	0.992955977481443	0.994276537105176	0.994142431141666	0.992347743348301	0.992517114680474	0.99280657435622	0.990096364660254	0.977413545678743	0.988737823694508	0.990054109571452	0.981840019104549	0.981834131224471	0.977213111205625	0.994781649930283	0.993579495067054	0.982856270191629	0.978801181849966	0.991868248056094	0.994666000127116	0.979359231911725	0.981522999098006	0.983509454903352	0.992636595084456	0.990707969448507	0.991123479167433	0.993890975259174	0.979819499201966	0.990062970690906	0.993227343189544	0.986663843081916	0.981372357039394	0.991114173930312	0.992741574055646	0.994191046408735	0.9943485592639	0.995961510263005	0.995546740337744	NA	0.977974391516561	0.993793504614587	0.993596789917202	0.99531547292694	0.9944798693352	0.992910158259872	0.99503848963794	0.99173608516416	0.990743638612953	0.979944021868159	0.985638861514742	0.980495465462111	0.989628568692512	0.983960261067315	0.991234101896486	0.992677574609795	0.993720092568832	0.994548511604063	0.994301340895433
WT_4m_Hipp_rep1	0.978652914504987	0.970435838067316	0.977895751442872	0.977958083740404	0.988308974464127	0.98975432276064	0.980773879311964	0.987429468600533	0.989807883449805	0.974841214580457	0.974934298436342	0.962019205263806	0.984740734298468	0.969994837291402	0.974940869990425	0.97391169548818	0.979930234428934	0.976755835002701	0.976886314143403	0.974380084589169	0.976785087956889	0.958697743468232	0.96244348605366	0.970490831063185	0.969121312761423	0.968418841064511	0.960733137959217	0.96678213886452	0.980278269981635	0.969003255556636	0.970228008706431	0.985559630488485	0.984704134427804	0.974074002890409	0.971797808029478	0.973326813934713	0.979789455374343	0.9740740786239	0.974367129380173	0.977064417228111	0.979729557912632	0.98824654796478	0.972764773076034	0.959299062395509	0.95602313130903	0.950110996056683	0.973278942426841	0.968479882013499	0.987090941627965	0.984696550488821	0.97504603807969	0.974182792666578	0.972027944884021	0.977177080646607	0.944959073905912	0.977085817683691	0.974069126317986	0.976044493468484	0.983459210622194	0.977802888960272	0.978265559105887	0.966636394301749	0.987189466263367	0.963577862265385	0.971261957086803	0.95050553256732	0.985379417367126	0.959775155229936	0.977804895831039	0.981752821742276	0.987566598252567	0.988899697687945	0.981647369463496	0.972022814312277	0.989577994659776	0.989391373443707	0.977808431368688	0.97090143269209	0.97055868506339	0.976130428776299	0.97432798747356	0.991220635080557	0.969866700276255	0.96896480786479	0.963273333332706	0.989567126234198	0.972471736426594	0.984474161564395	0.972388372589304	0.972643990552317	0.977332454195394	0.974874929246981	0.977974391516561	NA	0.985055415312119	0.980647064970249	0.974118471445975	0.975372201576444	0.980381139596105	0.981981162705373	0.977396827510573	0.977758678940422	0.984879790255784	0.962895501896697	0.98719633490796	0.983786861091288	0.986750245959473	0.966363590768322	0.983875813541354	0.981889962230466	0.982386592560124	0.976865202677072
WT_4m_Hipp_rep2	0.992979013774225	0.989957905463726	0.99076016224314	0.990454024314909	0.986550491637828	0.986720108079523	0.989904235798372	0.98864162447714	0.987929459603927	0.989199872696144	0.992142949869269	0.984467294661344	0.991695293787785	0.989781713899995	0.992325041718512	0.992633270548054	0.974946565367675	0.973892478370246	0.972743875384356	0.990760427495722	0.991615716055133	0.977003105487475	0.984574019779047	0.990404664344752	0.98058760661554	0.988631429838102	0.973823693752909	0.972813177868973	0.981242589258437	0.986954287371682	0.98736310483503	0.984281672688973	0.987328738015899	0.993805982249129	0.991563222361872	0.991943866613413	0.992383289333434	0.993443567284479	0.991619298903348	0.990572991005395	0.993640878754678	0.98498072181983	0.992632202858769	0.984230530165445	0.951606861758948	0.952051920782714	0.974786745121463	0.966713170381145	0.989646720215392	0.995702437838061	0.992402526307145	0.981780143639854	0.992185860745982	0.993531190723581	0.968331716672875	0.994888498857678	0.993680712189294	0.992360960042511	0.994515447434999	0.992314576227822	0.992981712866783	0.986805033580005	0.983531024581778	0.988514109129213	0.989131125378026	0.976992199208965	0.986895835528527	0.975667559289398	0.993396961995527	0.994327592139126	0.985893736060459	0.985449783241479	0.996039446399514	0.992040944509395	0.986536868747439	0.987417759743542	0.984964753796133	0.990899462170817	0.990756211530096	0.993424521061586	0.993281910155194	0.986600971280002	0.987906268653922	0.989211844004926	0.983073484765677	0.987367926583986	0.991383207847249	0.996710283874535	0.991658626766983	0.992926303817689	0.993924901355915	0.992051690579674	0.993793504614587	0.985055415312119	NA	0.994013352803026	0.991918144371486	0.993794454240642	0.993259406436856	0.994694003007299	0.991676902952745	0.989794500242346	0.982958258115428	0.981732867636714	0.984771550000143	0.990395303844425	0.98763875033925	0.987153076933908	0.996562247152152	0.994259255073832	0.994603179738955	0.991552706894755
WT_4m_Hipp_rep3	0.989557211108959	0.988828329185146	0.992593911304415	0.990717255349223	0.982565251196205	0.981063144991176	0.986880313844833	0.984088443181691	0.981990156360204	0.990134050972571	0.993172875431018	0.985353960592113	0.990073187328505	0.990032893039158	0.990809179284327	0.991374190928724	0.969697206066174	0.969636805581937	0.967456166874446	0.993526735935285	0.993095610284277	0.979246722273151	0.98870057970578	0.989809237162806	0.975753313943241	0.986822611866895	0.973919897906947	0.970239284781336	0.977955525963955	0.986089895303962	0.987242764282792	0.98034198985754	0.98307217991085	0.99211567573999	0.9901102142196	0.990374380138942	0.986297546783462	0.991887842304183	0.991771251550051	0.991713638352091	0.993889581567425	0.978134455159632	0.990245548549425	0.987269888108768	0.94762808142939	0.949990004780033	0.972096713551435	0.959833405619053	0.985111688660861	0.992196130718364	0.991417070793826	0.979289219835639	0.990844978500231	0.990285694757487	0.966062402278745	0.992219607956007	0.992208587706421	0.993301734930453	0.994527428023122	0.995576792664508	0.994822584966873	0.99143945174212	0.979642847411194	0.987503990920699	0.989103606930771	0.979978583470656	0.98351924840242	0.974817410538051	0.994480387351492	0.996080745573661	0.981133268279004	0.981051721157355	0.993298991018276	0.989463785053535	0.980881071165688	0.982068132301097	0.984394911042326	0.99043876755816	0.992022805651705	0.992932443713891	0.991941056823294	0.982328226212966	0.991657224929698	0.99181697408417	0.987554481139586	0.983152469474972	0.991558655520547	0.992526023890924	0.989906175445984	0.99143046941179	0.993912924630366	0.993004659215824	0.993596789917202	0.980647064970249	0.994013352803026	NA	0.99325420421709	0.992471163544601	0.995551060208339	0.99500320709383	0.992959420662984	0.991438614888944	0.977043129809601	0.986549454962442	0.978806981304046	0.988326110639439	0.985101717120066	0.985645532736841	0.991729517332572	0.994898438534619	0.993642408378559	0.992339277994736
WT_4m_Hipp_rep4	0.986299651847599	0.989480514020606	0.9890717214969	0.988657761310757	0.977430962592131	0.975416450965011	0.988146862748792	0.980683758148362	0.977947493220077	0.989363596356928	0.995034554938068	0.987738061599443	0.9868171376018	0.991804460647259	0.989834667433328	0.992216311256103	0.964093322936718	0.964952324709154	0.960834135331835	0.993353416174613	0.993513928271349	0.98039583683105	0.993207805216765	0.993255783459041	0.974988926219202	0.990608589599102	0.974010498568284	0.969437193044199	0.971467232333389	0.985975546433969	0.986280971131491	0.97593850057785	0.978228343602179	0.992497458704031	0.991786011825967	0.993750719123849	0.986456093891241	0.993772975431329	0.993757681831553	0.989745867336219	0.994144964614629	0.973487941476166	0.993029325167909	0.991304325694346	0.93943719274541	0.95266880213917	0.966630414201071	0.95639010567084	0.981546987951296	0.9901067400548	0.989904058187882	0.981483974237388	0.99475424856163	0.991204520438853	0.971118921244812	0.99211837364496	0.99409602552519	0.993794816901167	0.991642231301818	0.992584422718849	0.9937175779343	0.992480890797993	0.972058664146541	0.989850848227687	0.98953833430288	0.984846345550834	0.977288111132005	0.978013780348679	0.994874330104459	0.992931947396554	0.977732011269348	0.973253506562422	0.990520418164733	0.992822318048344	0.973403958572196	0.975891520699275	0.980476202850603	0.992859258388621	0.992258858084195	0.991613093293229	0.993046764289847	0.976159103758108	0.992295072388833	0.994552028301572	0.988651798947014	0.977311092322276	0.992475697591364	0.991168356749372	0.993658595444573	0.995050605842803	0.995480393332975	0.995850425321838	0.99531547292694	0.974118471445975	0.991918144371486	0.99325420421709	NA	0.993745331563374	0.991867621368874	0.993689440400539	0.990846150763659	0.988922208868405	0.974224553314016	0.986297554494103	0.975007306269392	0.987020543313765	0.98014869910161	0.990583324130252	0.989969389882843	0.993260419065397	0.992950961088518	0.993199742429737
WT_4m_Hipp_rep5	0.989694589900324	0.99199933274652	0.989274906402177	0.989433591339583	0.977967868202798	0.977725033706179	0.987558480587716	0.982254319375889	0.980154858420421	0.990250462243543	0.994148008516064	0.986681793425357	0.986455497414711	0.992726923633615	0.992864420742913	0.99528445877015	0.96707260190206	0.967409267104879	0.964788228618908	0.991862998451499	0.992524218488749	0.979568257240368	0.990751264979881	0.993968512382085	0.979729278135027	0.991578041055913	0.975191484376433	0.969539595942563	0.973997106914827	0.988637317478932	0.989408316700294	0.978140211081744	0.981390515216116	0.99563688211109	0.993088723810026	0.994870661268221	0.989566384931696	0.99551629272435	0.993773254621373	0.989892513671627	0.993814856441094	0.97564309557767	0.995284729008569	0.98940008326403	0.943082115827746	0.950215792365518	0.969494400946663	0.95864102894059	0.982769461598209	0.990682117212606	0.989301516840096	0.979111198323683	0.99519613119681	0.993684857192994	0.973456375628126	0.995169775318023	0.995226091944285	0.992958964579146	0.99169604307593	0.991089598880659	0.992612199924557	0.989742180380912	0.974312143409182	0.991493397397064	0.990578061878907	0.983814066744378	0.979667718782497	0.978263523184745	0.994489338375335	0.992613107519637	0.97911302180529	0.976081312934835	0.992614289935863	0.99514597373559	0.97703444444152	0.978874420561618	0.981546768333862	0.993867508726396	0.99104955750063	0.994278422941232	0.996106282337992	0.97662565101902	0.989639423518287	0.993251129646438	0.986468589627805	0.97773979752903	0.992757839900703	0.992792819712342	0.994930591351765	0.994627277339201	0.994694436617853	0.994038595215708	0.9944798693352	0.975372201576444	0.993794454240642	0.992471163544601	0.993745331563374	NA	0.991636088719046	0.993391510907303	0.990809186471422	0.98892691820304	0.974795650638713	0.985272221538337	0.97645167593517	0.986984587801902	0.981300437330393	0.990811924589986	0.993485024039909	0.992175297821276	0.99271988299086	0.99242891165409
