#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL1261.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259135405; Statistic: 10.6778138012036; Expected: 7.10935249061112; Std.dev: 1.02109576229459; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE48622
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeAPLP2_KO
#  DE genes: 58, up: 25, down: 33
#GSE48622_APLP2_KO: original input has 45101 probesets; mapped probesets: 29597; probes mapped to multiple genes to be removed (except for insulin): 597; genes with multiple probesets are BH corrected. New data has 17584 genes.
GSE48622_APLP2_KO	GeneSymbols
0.129064853338295	Hs6st1
0.129150591173763	Tcf7l2
0.129169065742451	Clca3b
0.129248724390999	Lmnb2
0.129278722659397	Zfhx2os
0.129280167363447	Loxl2
0.129282739375588	Dcn
0.129322321428508	Igf2bp3
0.12944255166646	Rac3
0.129519659903624	A730017C20Rik
0.129524961199743	Ankrd2
0.129594648223963	4933404O12Rik
0.129636562751178	Yy1
0.129879303487302	Ptger2
0.129994361152961	Gm1965
0.130056605037784	Cdhr2
0.130301927808776	Col4a1
0.130345972991883	Dopey2
0.130351830184756	Engase
0.130394775948831	Gal3st4
0.130402327814134	Ccdc88a
0.130409332966216	Rbmx
0.130463952328661	Gimap5
0.130479341014903	Serpind1
0.130492598930778	Bdnf
0.130518666264369	Pramef12
0.130850077139741	Extl3
0.130954417258003	Ino80d
0.130967579570322	Tchhl1
0.130973149214971	Trex2
0.131127941643899	Nme1
0.131176235643029	Car5a
0.131241669155178	Klk12
0.131339187301547	Cep112
0.131390911416004	En2
0.131629724371516	9230112D13Rik
0.131643731258275	Gpnmb
0.131671704782948	Slc35g3
0.131677729225356	Palld
0.131703530821008	Cep162
0.131774831715954	Kcne1l
0.131793183750009	Cog3
0.131814419870442	Synrg
0.131828726684242	Wdfy3
0.131908840671339	Pld3
0.131919271348486	Amotl2
0.13197324973812	Pgm2l1
0.132012307633043	Gnaz
0.132045288568515	Zfp318
0.132073819489372	Adcy4
0.132414159902694	Adamts2
0.132424146724178	Arl5b
0.13243360576857	6030407O03Rik
0.132573082939271	Fam129a
0.132657788210896	Arhgap22
0.132659483272194	Wfdc6a
0.132668121700024	Ttll12
0.132678526296632	Vav1
0.132685396563349	P4ha3
0.132700425306646	Ncln
0.132760796203944	Asrgl1
0.132768715737077	Rnd2
0.132779272692167	Zfp783
0.132817510858264	Fxyd7
0.132820723883757	Rnf215
0.132862574163973	4933406G16Rik
0.132975924495963	Fancc
0.132991341508558	Grtp1
0.13303558518693	Pgap1
0.133051529936554	Akap4
0.133198994567504	Sohlh1
0.133199815280318	Cdrt4
0.133264292126517	Jph2
0.133374347313123	Nufip2
0.133496456895151	Usp17la
0.133564525866441	2610524H06Rik
0.13359422009415	Vldlr
0.133601158743594	Mapk6
0.133687679005106	Tmprss4
0.133720175620948	Vapb
0.133880739679614	Tub
0.133887621638233	Rad54b
0.133969663480711	Ckap2l
0.13403477687729	Idh1
0.13410586514161	Taf13
0.134158061187946	Bnc1
0.134196854295874	Acta2
0.134201580914698	Mex3c
0.134326719660107	Bdh1
0.134427773196352	Pxt1
0.134579196293302	Gm364
0.134585531417855	Olfr69
0.134666390208799	Amer2
0.134816648086307	Mtmr14
0.134907253381502	Slc27a5
0.134985320177861	Traf3ip1
0.135046141948372	Ncmap
0.135107784738405	5031426D15Rik
0.135148614432611	Tctex1d4
0.135228807403244	Krt12
0.135338623393647	Hspa1l
0.135424857761912	Parp11
0.135455007645073	Lyplal1
0.135500376047834	Slc30a10
0.135581525036576	AI661453
0.135631713486174	Ftcd
0.135662783689514	Dlx3
0.135707207550222	Madcam1
0.135716983495427	Rest
0.135772980407959	Sema4d
0.13585565424697	Gm11944
0.135885628177159	Iglon5
0.135887490570997	Alox5
0.135914048271884	Fmnl2
0.135954639208161	Csrnp2
0.135975189863968	Ptdss1
0.136062426495591	1700013D24Rik
0.136188257244691	Dapk1
0.136296075432549	Tmem150cos
0.136309931434987	Ctps
0.136378957780316	Ppfibp1
0.136412838989365	Scd1
0.136480933163978	Alppl2
0.136642748379516	Lefty2
0.136648352620051	Ccdc24
0.136692730321753	Trappc1
0.136723984888196	Slc29a3
0.136777952288666	Ptpre
0.136836366376686	Mzt2
0.136860304727037	Mfsd2b
0.136874037396952	Mphosph9
0.136926285346236	Otos
0.136953231821411	Adamts6
0.136982782030328	Efcab9
0.137038553032957	Opn4
0.13705025998962	Trpv1
0.137060998484915	Gm4787
0.137085045038921	Lss
0.137117865894514	Znf512b
0.137165208017847	Nckap5l
0.137219961285018	Chst10
0.137251450276492	Ralgps2
0.13739158519238	Mvk
0.137409238834222	Hist3h2ba
0.137416071660028	Cbx8
0.13742314535914	Cd226
0.137486610772781	Me1
0.137493979012281	Zfp445
0.137497368303838	Mypn
0.137514587723818	5730559C18Rik
0.137620282391453	Ccl7
0.137643302834606	Timp1
0.137676899033866	Fbxo6
0.137729370721148	4933402C06Rik
0.137792855806466	Tmem104
0.137806257919318	Crkl
0.137862701192326	Txlnb
0.137923316300799	Gm2087
0.137953822372787	Tanc2
0.137964844509543	Rnd3
0.137992195682049	Mpzl1
0.138127118425948	4933427D14Rik
0.138282006969566	Ldhal6b
0.138362500982961	Nedd9
0.138386738654696	Clec16a
0.138415985380921	Prl2a1
0.138456979223455	Slc1a3
0.138498154845662	Ceacam13
0.138499068882909	Casd1
0.138573780592751	Gpr12
0.138585750193163	Ammecr1
0.138588789661311	Pou6f2
0.138832043011245	Epb4.1l5
0.138989213688743	Tacr3
0.138996023327442	Fos
0.139065065871916	Il1f9
0.139068605840686	Ccdc28b
0.139071318878445	Bmpr2
0.139141542247258	Myt1
0.139208508090012	Bcl2
0.139253927736919	Upk3a
0.139296407251193	Akap3
0.13932828977545	Snrpd3
0.139401865513658	Agrn
0.139468298683717	Lrrn3
0.139546660580442	Arhgap11a
0.139551989070944	2610507B11Rik
0.139700432594599	Glra3
0.139701110322176	Ppp1r3a
0.13971053192325	Phf2
0.139760194840769	Nxph2
0.13977515897407	Lce1a1
0.139802585399783	Ndst1
0.139802780101846	Hmgcs1
0.139937004686017	Rab17
0.140029624869944	Pabpc4
0.140145275088965	Olfr66
0.140174497668826	Myo1g
0.140290285979528	Aasdh
0.140300947972004	Casp1
0.140321978678883	Set
0.140355410775864	Spag9
0.140435270329861	H2afy3
0.140519120185994	Kera
0.140527448876741	Tmem52
0.140600384827243	Trmt10a
0.140735937527067	Mkrn3
0.141034279426614	Phactr1
0.141048471681779	Pfpl
0.141154750804817	Gng12
0.141185916774443	Parp4
0.141279644674575	4932418E24Rik
0.141333161193451	Crhbp
0.141521972887609	Dnmt3b
0.141592789390841	Abcg8
0.141649471147633	Dhx38
0.141661046019863	Ascc2
0.141676702361485	Mina
0.141810972929289	Tmem150a
0.141831405912149	Fcrla
0.141880703874419	Ndufaf7
0.141902679393735	Lpl
0.141952410721677	Tapt1
0.14195594942608	Dscc1
0.141972944923315	Sapcd2
0.141974008347381	Nwd2
0.141976813642582	Myh8
0.142015998153839	Lrcol1
0.142019690707791	D730001G18Rik
0.142042033722077	Lcn12
0.142142275407958	Acp6
0.142147998866975	Limk1
0.142155491073006	Camk4
0.142168649785568	Krt19
0.142175994150407	Gm19277
0.14217612827365	Rasa1
0.142217101584955	Usp13
0.142238673012301	A330009N23Rik
0.142457642506384	Bmp6
0.142498176981908	Ncl
0.142551650359801	Slfn9
0.14265729422703	Lnx1
0.142770782279164	Ehd2
0.142816865707729	Kif5c
0.142946648435126	Hcrt
0.143060089019383	Lcn2
0.143235906830312	Apc
0.143239698630756	4930432K21Rik
0.143278693024286	Gpr183
0.143343360663468	Pla2g1b
0.143376445564884	Ccnjl
0.143426030285732	Mmp1a
0.143455750594257	Hint3
0.143543648449167	Cckar
0.143603925121299	Afap1
0.143615279227526	Hcn3
0.143661141278597	Gucy1b3
0.143665828063729	Mki67
0.143686682272811	Slc7a15
0.143738481528963	Fam13a
0.143798214096929	Rtfdc1
0.143898522437517	Vil1
0.143914039317757	Grk1
0.144024730691223	Ndnf
0.144122900680816	Jazf1
0.14432086120505	Dok2
0.144398828788052	Prl3b1
0.144399646607298	Htr7
0.144466517722777	Gria1
0.14453784636537	Plbd1
0.144632525582011	Cmbl
0.144747016656914	4930468A15Rik
0.144819053543837	Bves
0.144851513040608	5730522E02Rik
0.144909962977336	Pcdh11x
0.144916581717236	Abcc10
0.144926741703103	Gdf10
0.144974874048983	Glb1l2
0.144995485843094	Mapk1ip1l
0.145005903824385	L1cam
0.145028074170028	Pdx1
0.145048834213864	Fancl
0.14508129768303	Gast
0.145204675590617	Tulp1
0.145241539965386	Mmp19
0.145266878487002	Armcx3
0.145388497821744	Tex14
0.145438500561191	Nxf7
0.145538654320205	Syt1
0.145586417439592	Scaper
0.145608220105569	Bzrap1
0.145646871138114	Mns1
0.14567005564784	Pskh1
0.145722118691269	Eci3
0.145739500756948	Impdh1
0.145846655776086	Nsun4
0.145978725312845	Jak1
0.14599252847908	Gcn1l1
0.146036021511811	Tcl1
0.14620141612983	Tmem218
0.146227764237284	Mast1
0.146234938757453	Mrpl17
0.146250817758693	Cyb5r1
0.146433054034462	Adcy8
0.146456988359047	Clca2
0.14654795652259	Prl6a1
0.146557704896553	Cts8
0.146567331298629	Slc7a3
0.146570970572311	Adh6b
0.146579234468099	Rcn3
0.146580971032894	Diras2
0.14658106946864	Lcn11
0.146597877073862	Agbl3
0.146650581920406	Rccd1
0.146717902068845	Igf1os
0.146756679771613	Edrf1
0.146818490346679	Cyp3a44
0.146835718682419	Zak
0.146867271457884	Cbx3
0.146925053138756	Prss44
0.146946487319208	Anxa8
0.147065127883391	Htr5a
0.147117941169522	Zfp35
0.147156121586958	Tmem139
0.14720131070412	Ppp1r14b
0.147207944121891	Telo2
0.147454392778335	4921511C10Rik
0.147601236023348	4930432J09Rik
0.147642023153378	Trim8
0.14767659730617	Ubr3
0.14767716716721	2010107G23Rik
0.147760223225365	Kat6a
0.147800989617017	Zfp729b
0.147941152483114	Kif20a
0.147955563393603	Rnf144a
0.148094039782446	Col10a1
0.148158815027897	Scn2a1
0.148219008634042	Pkp3
0.148247728590981	D930028M14Rik
0.148675469019862	Cecr6
0.148775069803312	Lnp
0.148831248056434	Crlf2
0.148933170359117	Nrg2
0.148944225428465	Col22a1
0.148970381661895	Tnfrsf9
0.14903795309963	Efcab7
0.149043094209942	Znrf2
0.149134325617865	Fezf1
0.149257665670798	Pcf11
0.149272559789027	Osbpl8
0.149299624236556	Npepl1
0.149302984264947	Crisp3
0.149361531944444	Slc18a3
0.149388972004775	Myadml2
0.149540329786848	Zfp553
0.149560926188091	Rsad1
0.14959229496799	Sass6
0.149712611384125	Gata6
0.149733062223235	Ly6g6c
0.149748147042524	Cd40
0.149776214069576	Phf3
0.149848034395664	Cyp4f16
0.149992750092099	Cpne9
0.150040719627031	Slc5a10
0.150042032672944	Cox15
0.150051659829332	Cubn
0.150129692391951	Klhdc8a
0.150172613767459	Efcab1
0.150259218964664	Car6
0.150361045338594	Mmp9
0.150389303498352	Fgf2
0.150398559137514	Golim4
0.150418892777066	Arhgef18
0.150445065238738	Zfp882
0.150474914776379	Aebp1
0.150506382571666	Ereg
0.15052644622759	4933430H16Rik
0.150534976500839	Tcl1b4
0.150581932037398	Dlk2
0.150584403323314	Ttc23
0.150758000899325	F2
0.15079909658554	Caskin2
0.150816214055957	Kctd1
0.15101901496367	Hyal2
0.151349564865812	9230110C19Rik
0.151364640181711	Gpr17
0.151443020891123	Sec24b
0.151566585184055	Tmem132e
0.15157991521186	Vmn1r15
0.151599456407546	Arhgap27
0.151859202948972	Cel
0.151902801903556	Cyp2c44
0.151903098538998	Epb4.1l2
0.151923377986934	Ltbp4
0.152106247065934	Il5
0.15211306384213	Leng9
0.152125686117727	F8
0.152136751213225	Ccm2l
0.152145448431079	Cyp11b2
0.152161468432962	Olfr544
0.152259623351798	1700011B04Rik
0.152295080644645	Cox7a2
0.152300210776105	Vwce
0.15233627140485	Timeless
0.152372118461653	Nlrp9a
0.152382695131938	Nfix
0.152426445211603	Calcoco2
0.152431166285337	9030404E10Rik
0.152442905756463	Tet3
0.152543308265878	Upp2
0.152569527931394	Wap
0.152590531802803	Hnf4aos
0.152656285562285	Osbpl2
0.152708117952091	Man2b2
0.152763468264052	Map1lc3a
0.152893795088279	Gabre
0.153010182680383	1700003D09Rik
0.153112816826158	Tex24
0.153193648953775	Wdr26
0.153214637905102	Rps6ka5
0.153276147126686	Med26
0.153279434018184	Dhh
0.153364890561473	Fzd9
0.153373711456902	Fabp1
0.153525651603602	Frat2
0.153569913791739	Scgb1b2
0.153587819647795	Caprin2
0.153662719700017	Nf2
0.153837126120696	4932412D23Rik
0.153920869413157	E230016M11Rik
0.153941182846841	Gclm
0.154101918124434	Camk2a
0.154249428673263	F10
0.154375995551602	Tubb2a-ps2
0.15446512989245	Pbk
0.154473329745122	Kcnj2
0.154520053432308	Zfp871
0.154522699026923	Cyp3a11
0.154567952452299	Gypa
0.154581940548855	Mrgprh
0.154746260624093	Slc44a4
0.154750415186019	Col7a1
0.15476617379379	Iqcf3
0.154791938643081	Timm8a1
0.154844024178525	Hoxc5
0.154894951872	Chic1
0.15491310289257	Elovl2
0.154943853371117	Optc
0.155042472381179	Rassf10
0.155052104279261	Cdx2
0.155174271231437	Serpina10
0.155228999120982	2310065F04Rik
0.155339307610969	Ids
0.155391169290262	Kif3b
0.155403073255828	Mocs3
0.155496233696585	Slc7a8
0.155525904835588	Bcl2l2
0.155552767079985	Zfp235
0.155667161947978	Ffar2
0.155734388472958	Fbxo24
0.155759182416521	4930453H23Rik
0.155849004879087	Stac
0.156045555517843	Ccnl1
0.15614468466233	Clec4b1
0.156181372043139	Slco6d1
0.156199954010815	Pex11g
0.156251766040755	Ccdc184
0.156272491570857	Slc14a1
0.156526895315862	Wnt7b
0.156534664544905	Fam187b
0.156556903019355	Pnpo
0.15659025368708	Cd22
0.156611304497352	Morc1
0.156821129253825	Angptl7
0.156861167253704	Ago3
0.156972303672537	Xrcc6
0.156973374824992	Cthrc1
0.156973817709323	Mmp20
0.15702671684163	4932438H23Rik
0.157030188750121	Mroh2a
0.15703040003665	Ovol2
0.157095001783161	Mss51
0.157095516241084	Vps37b
0.157185297895963	2410007B07Rik
0.157398168263785	Pik3c2a
0.157404480379973	Vrk2
0.157540625659291	Hoxb5
0.157572370916694	Itm2a
0.157680354350099	Lemd3
0.157755638759097	Amotl1
0.157787010577329	Rnf185
0.157888323148568	Prdx2
0.157908029118915	Fcgr4
0.157912413794041	Nt5e
0.157954307357452	Glipr1l1
0.158137161012158	P2rx3
0.158168783579955	Lhfpl2
0.158255022548916	9530059O14Rik
0.15831520955075	Lamtor1
0.158336519458818	Slco4a1
0.158360571853525	Etv4
0.158374747431148	Slc6a15
0.158476871999971	Epcam
0.158684744093383	Gsto1
0.158737357709728	9130221H12Rik
0.158811665862381	Tspan13
0.158840615286826	Zfp955b
0.158858524228317	Rhbdl1
0.158859125951247	Agxt2
0.158954876426892	Treml1
0.159035596653898	Misp
0.159048501851134	Nrp2
0.159127147001619	Hip1r
0.15938492879105	Npas3
0.159528643312788	C87499
0.159577518315383	Ankrd1
0.15963904607563	Dlg4
0.159681367753736	Aifm2
0.159682386174099	Samd14
0.159701649741183	Acoxl
0.159743891101251	Ssc4d
0.159831632305698	Ccdc50
0.159842828020802	Cyp2f2
0.159927423691942	Krt72
0.15992887175939	BC065397
0.15992979657578	Colq
0.159939981053659	Peo1
0.160027237460189	Prok2
0.160054784974693	Ifna4
0.160062370401206	Mylip
0.160098340428909	Cpd
0.16023513941286	Spi1
0.160280585585696	Fkbp1b
0.160301464160784	Aldh1b1
0.16030717806763	Eid1
0.160408006134619	Tm7sf2
0.160418409560124	Slc22a26
0.160516805477166	9430014N10Rik
0.160652776849969	Aldob
0.160656714786971	Zkscan1
0.160670144549349	Map3k3
0.160678335435846	Rab25
0.160812514731552	Chn2
0.160900430594346	Mrpl1
0.160929791490445	4930558J18Rik
0.160937512678079	Adam1b
0.161003367125403	Slc4a1
0.161008793675441	Fgf13
0.161027713959207	Zbtb17
0.161036577824753	Foxf1
0.161053985435981	1300017J02Rik
0.161067511475083	Cdca3
0.161092440937338	Myh10
0.161119410088319	Gfap
0.161135421368812	Prokr1
0.161155122774963	4930470P17Rik
0.161155680930134	Myo1e
0.161169746785594	Ttyh3
0.161282410248821	Reg3g
0.161376183439994	Actr3b
0.161497038249605	Cbx4
0.161508908760002	Mt2
0.161511989881799	Bgn
0.161594153891744	Spns3
0.161745294544663	Cryba2
0.161758172455496	Gucy1a2
0.161773819890648	Mcpt-ps1
0.161788569877962	Cylc1
0.161839379027268	Krtdap
0.161914295968272	Sprr2d
0.16203149786044	Dpp10
0.162105379447084	4930557A04Rik
0.162210378062708	Fam76a
0.162247993592755	4931428L18Rik
0.162251224313826	Casp7
0.162263518642624	Mettl4
0.162273194677673	Hoxa1
0.162296144516311	Spire2
0.162340043046933	Tnks1bp1
0.162388593386036	Papd7
0.162393984315033	Sh2d2a
0.162488168435489	1700013G24Rik
0.162560482229752	Serpinb7
0.162660763986249	Tada2a
0.162677547722699	Fjx1
0.162688814001134	Dnajb3
0.162896943580954	Gm1123
0.162915738743468	Emx1
0.162979087677197	Crp
0.163005598071023	Rpl37
0.1630774032971	Tnfsf4
0.163086882449558	Otog
0.163101927369836	Gdf11
0.163114802894208	Map6
0.163115253455758	Erdr1
0.163126819085855	Arr3
0.163275925367369	Muc5ac
0.163371098323566	Psmd11
0.16350432239723	Zfp385c
0.16358175170252	Mier3
0.163766555605775	Slc25a5
0.163875893883056	Clec4f
0.163916766048625	Skiv2l2
0.1639200859772	Gdf5
0.163984504959405	Nos1ap
0.164033434970358	Tubb3
0.164103116025899	Cybb
0.164130105718683	Dach1
0.164229495960097	F13a1
0.164451249265738	Gjc3
0.164529662575767	Tsc1
0.164531408979878	Hacd1
0.16455832805075	Rnf111
0.164592921604551	Ccna2
0.164678334703673	Ebf2
0.164686847309449	Pigs
0.164775950031517	Gm13629
0.164783823877451	Xist
0.164824729754837	Gfpt1
0.164843882341885	Mmp3
0.164876575850896	Def8
0.164903737983543	Casc5
0.164904071935394	Arhgap8
0.164939678235663	Fam19a2
0.164949818640441	Klrb1a
0.164984915485334	Casp14
0.164991179140062	Oip5
0.164993220597151	Akap12
0.164993950193735	1110015O18Rik
0.164997591389503	Dusp13
0.165047240289815	Ccnyl1
0.165091266406526	Pof1b
0.16511533858874	Actn2
0.165239891565704	Atp6v1c2
0.165294062573551	Msmo1
0.165304386056564	Ndfip2
0.165308928010792	Cacng2
0.165391257400451	Kcna3
0.165414105522725	Ly6k
0.165500274046908	Mcts2
0.165509479711697	Pcdh19
0.165592429395322	Pnliprp2
0.165621198955255	Lxn
0.165662723135652	Sync
0.165704548142308	Acad8
0.165727036325598	Gata1
0.165851520789646	Pcdhb20
0.165899074268244	4930488B22Rik
0.165900087226807	Lppr3
0.165927227916151	Zbp1
0.165938432593936	Rab11fip4os1
0.165943294781192	Mok
0.166041972961108	Ctsm
0.166111164853561	Fer1l4
0.166125246601184	Mroh1
0.16614700930232	Rnf180
0.166179399916548	Tspan31
0.166218464616883	Pik3r1
0.166223853733411	Hoxd9
0.166245729201859	Rai1
0.166256692923019	Tbrg3
0.166258603189895	4933421O10Rik
0.166277349481494	Ttk
0.166355587072624	Podxl
0.166436976477952	Kank2
0.166473434406415	Ell
0.166509235722514	Gm20754
0.166530906994102	Olfr1264
0.16659166863609	Mapre2
0.166594445092562	Scrn2
0.166684452793932	Rfx4
0.166713531456485	Top1
0.166729980044733	Ccni
0.166850478516667	Tab2
0.166892306525376	Nkx2-5
0.166893756138347	Ccdc150
0.167068793447355	Hhex
0.167116949624907	Ndn
0.167133506854091	Kif6
0.167168275885153	Itga6
0.167193159545552	Car8
0.167201702824412	Lama2
0.167239693961566	Irs3
0.167309708880287	Fv1
0.167399861607626	Matn3
0.167525490033304	March9
0.167598762948388	Gpx3
0.167605847309187	Phxr4
0.167763454892336	Eml4
0.167778865479519	Slc18a1
0.167836195709422	Mfng
0.167894962203905	Synpo2l
0.167911038191945	N6amt1
0.167916871999194	Fndc9
0.167922730181937	Pkd2l1
0.167930223458632	Zfp618
0.167951642129957	Fus
0.167998580485626	Ehbp1l1
0.167998595564201	Cc2d2a
0.168082300695692	Psma5
0.168124713645228	Rgs18
0.16817043012919	Zfp330
0.168191112899786	Sh3kbp1
0.168248462362054	Gipc3
0.168316717869677	Rnf2
0.168328943367238	B4galt6
0.168371321828862	H2-Eb2
0.168372187407902	Serpinb9b
0.168490109564601	Itih2
0.168507401665743	Itpr3
0.168570838342163	Lrrc9
0.168583332188972	A330076H08Rik
0.168594585399073	Trmt13
0.168692939575926	Il27ra
0.168735132882217	Ankrd44
0.168774501462346	Lifr
0.16884003904591	Sele
0.168937145037138	4931429I11Rik
0.168964500871539	Gpc2
0.169270273686506	Adprh
0.169318417791088	Hsp90ab1
0.169445638985281	Snapc4
0.169510113297477	Cttnbp2
0.169517578512031	Shq1
0.16964161284251	Nrg4
0.169764059029793	Sptbn1
0.169810851963653	Cln8
0.16988938552457	Pif1
0.169894370199313	Ibsp
0.169952042905716	Aaed1
0.169971270733508	Prl8a9
0.169987493746102	1700061I17Rik
0.170135528327725	Cldnd2
0.170223376408046	Fam187a
0.170285603584116	Gfm1
0.170369086165512	Naa16
0.170475216276519	4930474N09Rik
0.170502297221573	Fam196a
0.1705113858448	Lrrc72
0.170514637533915	Slc7a9
0.170815318709654	Serpina3c
0.170937221206748	Nagk
0.170998822686202	Cd27
0.171002560115812	Cd200r4
0.171065005765107	Ier3
0.171067250556643	Zfp873
0.171116417084528	Scarf1
0.171125724119727	Trim17
0.171254095926381	Nsun7
0.171269803096033	Rab29
0.171334298255962	Dpysl2
0.171533172947776	Psmb11
0.171607474452218	Pced1a
0.171642489761468	Setdb1
0.171756580133413	Hoxb4
0.17175864383257	Cyp8b1
0.171768025151283	Tst
0.171790374152968	Cav2
0.171808078292008	Fam105a
0.171820596333765	Kmt2b
0.171915381876032	Cacna1f
0.171919776120918	Zfyve19
0.171991440418206	4930459C07Rik
0.172215310172719	1700007F19Rik
0.172384791023379	Serpina3k
0.172431396503668	Abhd15
0.172459605344199	Smad5
0.1724747489124	Fut9
0.172475208692314	Kansl1
0.172494165574618	Mars
0.172528986214913	Bud13
0.172596693674617	Akap9
0.172597009589165	Zfy1
0.172739333936719	Lman1l
0.172777623636564	1810046K07Rik
0.172892339751888	Cfl1
0.172914959861915	Zfp59
0.173080601964251	Arhgap26
0.173109497957807	Wdr4
0.173201663291404	Nop10
0.173224844191769	Lrrc58
0.173380027377453	Dock6
0.173484057620217	Arg2
0.173558459718311	Trim80
0.173586553377339	9230112J17Rik
0.173679697743277	Tfap2b
0.173725521291133	Mpl
0.174038214228914	Otor
0.174093907248297	Hrasls5
0.174217089892325	Cadm1
0.174273929347001	D630045M09Rik
0.174276308732296	BC100451
0.174373208197278	Plcb4
0.174373524357004	4930442J19Rik
0.174527242178556	Mcoln2
0.174603387789164	Ttl
0.17464465925477	Tmem68
0.174735046452211	Tcea3
0.174853197129956	B430319G15Rik
0.174936476751429	Gjc1
0.174947440609034	Hs2st1
0.174954643242359	4930423M02Rik
0.174961285057792	Daam2
0.175044920712862	Ina
0.175062367208079	Lrr1
0.175149465463987	Psma8
0.175192605481071	Sdc4
0.175229760380977	1810055G02Rik
0.175256115629936	Vcp
0.175484337440744	Dclre1a
0.175535692533165	Chchd3
0.175608756868061	Gpr165
0.175944124474574	Lect2
0.175982188520361	Tmem56
0.175995644684636	Cct6b
0.176000234956098	2310007B03Rik
0.176012765119841	Dbx1
0.176048788159856	Gm10512
0.176083571628412	Uba1y
0.17616765144676	Spn-ps
0.176217516353464	Ywhaz
0.176303546365338	Fem1a
0.176343112793361	Ttc5
0.17641355837415	Atp4a
0.176418531786368	Cyp26a1
0.176453663407114	Smarca2
0.176460019463316	2510009E07Rik
0.176464333009225	Xrn2
0.176524625385649	Fgf5
0.176609763858049	Pth
0.176616467392899	Ppp2r2b
0.176698826688714	Fxyd4
0.176715456520448	Ell3
0.17672457056342	Gabrb1
0.176856505528912	Onecut2
0.176979562263916	Oprk1
0.177093196648899	Abcg1
0.177245574874868	Gtf2a1l
0.177254981971702	Ago1
0.177261282681644	Dph5
0.177277821397765	Rhobtb1
0.177431487754586	Atp10a
0.177468838009679	Cenpe
0.177549508216148	Tmem207
0.177568311904386	Col26a1
0.177665315716521	Zmat3
0.177762471982009	6030458C11Rik
0.177771444637438	A930018P22Rik
0.177817175691002	Dpp6
0.177844389460825	Pdp2
0.177851144430201	Guca2a
0.177867461972245	Map2
0.17787626886612	Macrod2
0.177900754237644	Akr1c6
0.177922405438318	Usp26
0.177924404545213	Tmem229b
0.177941681375092	Cpxm2
0.177983202000193	Eya4
0.178034743457413	Kif4
0.178099043681619	Esco2
0.17810510061394	Poc1b
0.178250331808359	2010107E04Rik
0.178255464767987	Cobl
0.178319242331662	Hnf4a
0.178324546189352	Tut1
0.178458322699293	Timm22
0.178541710342273	Lipo1
0.178588213222893	Vmn1r51
0.178606878895327	Cox6a2
0.178673366967609	Kcnq2
0.178697587384593	Itgal
0.178717726338917	Uchl4
0.178732008017524	BC051628
0.17875938549354	Ube2s
0.178801914629493	Pank3
0.178806096007785	Olfr49
0.178814045085259	Mapk7
0.178887651087687	Tex37
0.17890274755166	Spata16
0.178998215368853	Dgkb
0.179053083095583	Map3k7cl
0.179199425395753	Tmem160
0.179252959625875	Ppp2r2cos
0.179310262972328	Gnao1
0.179496872795972	2310001K24Rik
0.179525232704232	Cat
0.179762187268622	C330022C24Rik
0.179845572738248	Kpna2
0.180059554065798	Slc12a7
0.180327604852738	1700020A23Rik
0.180370604065529	Zfp30
0.18047018474655	Gareml
0.180543526766099	Clca3a1
0.180638271583911	Snx18
0.180661423270922	Ptn
0.180715667707676	Klf11
0.180717090087443	Ubxn2a
0.180746521495673	Tctn3
0.180751813407892	Cradd
0.180767775658495	Col4a5
0.180773769251089	1700049G17Rik
0.180892566241461	Catsperd
0.180944402290846	Slc4a1ap
0.180966320052491	Tpcn1
0.181044517787923	Igbp1b
0.181076942778067	Sgcb
0.181103786936265	S100g
0.181145349674586	Tmem100
0.181212147495612	Prtg
0.181273046720888	4930568G15Rik
0.181283330329769	Fam71f1
0.181310522952452	Uroc1
0.181672501453202	Fnta
0.181786867050621	Lage3
0.181797781418022	4933417O13Rik
0.181839927691407	Sap30l
0.181841497476329	Gpr87
0.181980844490295	Kcnma1
0.182196049172972	Cyp1b1
