# 2018-03-29
# /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project//mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//early//run4/
geneSymbol	up_pval	down_pval	up_padj	down_padj	up_rank	down_rank	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	FE_Gender	Gender	ME_model
0610007P14Rik	0.00919233997675678	0.990807660023243	0.694007839690977	0.999999984502223	142	10737	0.0605956118013414	0.0253700359799321	2.38847165409119	NA	NA	0.0183846799535136	5.5591174670944	1	10.6142491426251	10.6615872587493	11.6840467098293	0.0605956118013414	0.0605956118013414	0.0605956118013414	NA	NA	random_intercept
0610009B22Rik	0.483042397187453	0.516957602812547	0.999999344641076	0.962784915988622	5043	5836	0.00304869431494959	0.07169468957713	0.0425232933280193	NA	NA	0.966084794374905	0.00180788363047668	1	10.5461595749222	8.34865678622665	10.0833953125711	0.00304869431494959	0.00304869431494959	0.00304869431494959	NA	NA	random_intercept
0610009L18Rik	0.824621112581639	0.175378887418361	0.999999344641076	0.863921401449617	8671	2208	-0.0615777090961031	0.0655839071721602	-0.938914922138739	NA	NA	0.350757774836721	0.870713798498731	1	6.86203292983171	NA	10.0860793189928	-0.0615777090961031	NA	-0.0615777090961031	NA	NA	random_intercept
0610009O20Rik	0.397184617252618	0.602815382747382	0.999999344641076	0.975211093613938	4155	6724	0.00705817223380773	0.0270742707847702	0.260696669909134	NA	NA	0.794369234505237	0.0679338216180838	1	7.47187662626954	9.32375489225156	8.26607820174137	0.00705817223380773	0.00705817223380773	0.00705817223380773	NA	NA	random_intercept
0610010F05Rik	0.478716884404949	0.521283115595051	0.999999344641076	0.962784915988622	4993	5886	0.00273135901282626	0.0511700372778172	0.0533780930820299	NA	NA	0.957433768809899	0.00284880422226053	1	10.4718613084169	NA	8.25293913420506	0.00273135901282626	NA	0.00273135901282626	NA	NA	random_intercept
0610010K14Rik	0.497506199157787	0.502493800842213	0.999999344641076	0.962784915988622	5212	5667	0.000294821180902419	0.0471430092332563	0.00625376244956468	NA	NA	0.995012398315574	3.90759063151336e-05	1	8.00358611665632	9.02833115858912	8.65347609931684	0.000294821180902419	0.000294821180902419	0.000294821180902419	NA	NA	random_intercept
0610012G03Rik	0.599025181218831	0.400974818781169	0.999999344641076	0.945288692259835	6266	4613	-0.00899118736457316	0.0358105639949509	-0.251076396502464	NA	NA	0.801949637562338	0.0629130343434241	1	12.0533535406087	11.6210235274769	11.452379364988	-0.00899118736457316	-0.00899118736457316	-0.00899118736457316	NA	NA	random_intercept
0610030E20Rik	0.415032029669931	0.584967970330069	0.999999344641076	0.972744112055061	4350	6529	0.0145547681595487	0.0677949526249999	0.21468807921523	NA	NA	0.830064059339862	0.0460614912717876	1	8.34638246376905	NA	8.34638246376905	0.0145547681595487	NA	0.0145547681595487	NA	NA	random_intercept
0610037L13Rik	0.0384084688641218	0.961591531135878	0.873236385808174	0.999999984502223	478	10401	0.0411566521964296	0.0230897384027313	1.78246507078492	NA	NA	0.0768169377282437	3.13099299228702	1	8.57085777947066	10.3410536084979	9.50441448876343	0.0411566521964296	0.0411566521964296	0.0411566521964296	NA	NA	random_intercept
0610040J01Rik	0.863734930875879	0.136265069124121	0.999999344641076	0.849492306767074	9137	1742	-0.0407933147100926	0.0370783392577524	-1.10019260643028	NA	NA	0.272530138248242	1.20396752109637	1	6.8515138231804	7.20389731635957	8.84809569013659	-0.0407933147100926	-0.0407933147100926	-0.0407933147100926	NA	NA	random_intercept
1110002L01Rik	0.76148311420663	0.23851688579337	0.999999344641076	0.896923244031948	7990	2889	-0.0221119853599082	0.0309724891267303	-0.713923419891521	NA	NA	0.477033771586739	0.505636811854131	1	6.50258431919361	NA	4.96884463982274	-0.0221119853599082	NA	-0.0221119853599082	NA	NA	random_intercept
1110004E09Rik	0.295136584367529	0.704863415632471	0.999999344641076	0.987577644784499	3122	7757	0.0245832675602889	0.045626317187876	0.538795788822099	NA	NA	0.590273168735059	0.28991786559023	1	8.7403408595171	5.94805833898089	11.6363237401694	0.0245832675602889	0.0245832675602889	0.0245832675602889	NA	NA	random_intercept
